IncidentNumber,DateOfCall,CalYear,TimeOfCall,HourOfCall,IncidentGroup,StopCodeDescription,SpecialServiceType,PropertyCategory,PropertyType,AddressQualifier,Postcode_full,Postcode_district,UPRN,USRN,IncGeo_BoroughCode,IncGeo_BoroughName,ProperCase,IncGeo_WardCode,IncGeo_WardName,IncGeo_WardNameNew,Easting_m,Northing_m,Easting_rounded,Northing_rounded,Latitude,Longitude,FRS,IncidentStationGround,FirstPumpArriving_AttendanceTime,FirstPumpArriving_DeployedFromStation,SecondPumpArriving_AttendanceTime,SecondPumpArriving_DeployedFromStation,NumStationsWithPumpsAttending,NumPumpsAttending,PumpCount,PumpMinutesRounded,Notional Cost (£),NumCalls
067369-14052023,2023-05-14,2023,13:07:39,13,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,SE3 8PZ,SE3,100021000000.0,20801603,E09000011,GREENWICH,Greenwich,E05014083,KIDBROOKE PARK,KIDBROOKE PARK,541594.0,176498.0,541550,176450,51.4697464,0.037211582,London,East Greenwich,409.0,East Greenwich,,,1.0,1.0,1,60,388,1.0
067325-14052023,2023-05-14,2023,10:55:44,10,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,IG1 3QN,IG1,100022000000.0,22302760,E09000026,REDBRIDGE,Redbridge,E05011241,CRANBROOK,CRANBROOK,543061.0,187873.0,543050,187850,51.5715857,0.062939291,London,Ilford,327.0,Ilford,,,1.0,1.0,1,60,388,1.0
067279-14052023,2023-05-14,2023,08:58:53,8,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,W5 4NH,W5,200004000000.0,20602411,E09000018,HOUNSLOW,Hounslow,E05013609,CHISWICK GUNNERSBURY,CHISWICK GUNNERSBURY,519195.0,179287.0,519150,179250,51.49997062,-0.284165168,London,Acton,392.0,Acton,,,1.0,1.0,1,60,388,1.0
067716-15052023,2023-05-15,2023,02:13:16,2,Fire,Secondary Fire,,Outdoor,Park ,On land associated with building,SE17 3PG,SE17,200003000000.0,22501879,E09000028,SOUTHWARK,Southwark,E05011105,NEWINGTON,NEWINGTON,531688.0,177616.0,531650,177650,51.48218364,-0.10490441,London,Lambeth,811.0,Lambeth,,,1.0,1.0,1,60,388,1.0
067875-15052023,2023-05-15,2023,11:38:58,11,Fire,Secondary Fire,,Outdoor Structure,Fence,On land associated with building,CR0 1RH,CR0,10090925831.0,20500789,E09000008,CROYDON,Croydon,E05011468,FAIRFIELD,FAIRFIELD,532063.0,165549.0,532050,165550,51.37365187,-0.10400333,London,Croydon,,,,,1.0,1.0,1,60,388,1.0
068064-15052023,2023-05-15,2023,17:31:53,17,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,DA6 7NY,DA6,100020000000.0,20100213,E09000004,BEXLEY,Bexley,E05011219,BEXLEYHEATH,BEXLEYHEATH,549352.0,174492.0,549350,174450,51.44972964,0.147981626,London,Bexley,343.0,Bexley,,,1.0,1.0,1,60,388,1.0
068166-15052023,2023-05-15,2023,21:26:28,21,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,CR0 3RD,CR0,10090382935.0,20500813,E09000008,CROYDON,Croydon,E05011487,WADDON,WADDON,531668.0,165611.0,531650,165650,51.37430237,-0.109644405,London,Croydon,331.0,Croydon,107.0,Croydon,1.0,2.0,2,60,388,4.0
068457-16052023,2023-05-16,2023,13:16:58,13,Fire,Secondary Fire,,Outdoor,Railway ,Railway land or rolling stock,E13 0DY,E13,10008996630.0,22208153,E09000025,NEWHAM,Newham,E05013920,PLAISTOW WEST & CANNING TOWN EAST,PLAISTOW WEST & CANNING TOWN EAST,539925.0,183267.0,539950,183250,51.53098128,0.015889915,London,Plaistow,257.0,Plaistow,,,2.0,2.0,2,67,433,1.0
068511-16052023,2023-05-16,2023,14:46:06,14,Fire,Secondary Fire,,Outdoor,Other outdoor location ,On land associated with building,E5 9HH,E5,10008300209.0,20900944,E09000012,HACKNEY,Hackney,E05009383,SPRINGFIELD,SPRINGFIELD,534971.0,187365.0,534950,187350,51.56901816,-0.053924154,London,Stoke Newington,382.0,Homerton,,,1.0,1.0,1,60,388,1.0
068545-16052023,2023-05-16,2023,15:46:57,15,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,HA4 9JN,HA4,10022796954.0,21400732,E09000017,HILLINGDON,Hillingdon,E05013567,EASTCOTE,EASTCOTE,511319.0,187170.0,511350,187150,51.57242097,-0.395089235,London,Ruislip,411.0,Harrow,,,1.0,1.0,1,60,388,2.0
068696-16052023,2023-05-16,2023,20:26:06,20,Fire,Secondary Fire,,Outdoor,Other outdoor location ,In street outside gazetteer location,KT6 7RA,KT6,128035079.0,21800798,E09000021,KINGSTON UPON THAMES,Kingston Upon thames,E05013945,TOLWORTH,TOLWORTH,518847.0,165521.0,518850,165550,51.3763162,-0.29379476,London,Surbiton,258.0,Surbiton,422.0,New Malden,2.0,2.0,2,60,388,1.0
069241-17052023,2023-05-17,2023,20:47:24,20,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,TW1 1JS,TW1,10070719209.0,22403675,E09000027,RICHMOND UPON THAMES,Richmond Upon thames,E05013785,ST. MARGARETS & NORTH TWICKENHAM,ST. MARGARETS & NORTH TWICKENHAM,516370.0,174171.0,516350,174150,51.45457832,-0.326535407,London,Twickenham,367.0,Heston,,,1.0,1.0,1,60,388,2.0
069150-17052023,2023-05-17,2023,18:10:02,18,Fire,Secondary Fire,,Outdoor,Hedge,In street remote from gazetteer location,DA17 6NJ,DA17,10011845048.0,20100208,E09000004,BEXLEY,Bexley,E05011218,BELVEDERE,BELVEDERE,549542.0,177978.0,549550,177950,51.48099768,0.152192816,London,Erith,135.0,Erith,,,1.0,1.0,1,60,388,1.0
069084-17052023,2023-05-17,2023,16:05:39,16,Fire,Secondary Fire,,Outdoor,Tree scrub ,Nearby address - no building in street,E14 3QS,E14,6061889.0,22701325,E09000030,TOWER HAMLETS,Tower Hamlets,E05009323,CANARY WHARF,CANARY WHARF,537224.0,179114.0,537250,179150,51.49432559,-0.02464455,London,Millwall,167.0,Millwall,,,1.0,1.0,1,60,388,1.0
069103-17052023,2023-05-17,2023,16:49:32,16,Fire,Secondary Fire,,Outdoor,Grassland/ pasture/ grazing etc ,Open land/water - nearest gazetteer location,CR0 4RR,CR0,10090383744.0,20502609,E09000008,CROYDON,Croydon,E05011487,WADDON,WADDON,531078.0,162976.0,531050,162950,51.35075975,-0.119084217,London,Croydon,377.0,Croydon,,,1.0,1.0,1,60,388,1.0
069051-17052023,2023-05-17,2023,14:52:52,14,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,TW3 4LD,TW3,10091693892.0,21501095,E09000018,HOUNSLOW,Hounslow,E05013617,HESTON CENTRAL,HESTON CENTRAL,513168.0,176186.0,513150,176150,51.47333232,-0.371949964,London,Heston,322.0,Heston,,,1.0,1.0,1,60,388,1.0
068936-17052023,2023-05-17,2023,09:59:37,9,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,CR0 6NE,CR0,10090929498.0,20503194,E09000008,CROYDON,Croydon,E05011463,ADDISCOMBE WEST,ADDISCOMBE WEST,534001.0,166698.0,534050,166650,51.38352036,-0.075745168,London,Woodside,254.0,Woodside,,,1.0,1.0,1,60,388,2.0
068826-17052023,2023-05-17,2023,02:50:38,2,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,N7 0JF,N7,5300046661.0,21600430,E09000019,ISLINGTON,Islington,E05013713,TUFNELL PARK,TUFNELL PARK,529924.0,185294.0,529950,185250,51.55158589,-0.127465395,London,Kentish Town,275.0,Holloway,,,1.0,1.0,1,60,388,1.0
069069-17052023,2023-05-17,2023,15:29:25,15,Fire,Secondary Fire,,Outdoor,Scrub land ,Open land/water - nearest gazetteer location,UB4 8LG,UB4,100021000000.0,21401563,E09000017,HILLINGDON,Hillingdon,E05013565,CHARVILLE,CHARVILLE,509058.0,182977.0,509050,182950,51.53517756,-0.429004629,London,Hillingdon,431.0,Hillingdon,,,1.0,1.0,1,60,388,1.0
069411-18052023,2023-05-18,2023,09:41:23,9,Fire,Secondary Fire,,Outdoor,Railway trackside vegetation ,On land associated with building,W12 0BP,W12,34004343.0,21000318,E09000013,HAMMERSMITH AND FULHAM,Hammersmith And fulham,E05013736,COLLEGE PARK & OLD OAK,COLLEGE PARK & OLD OAK,521692.0,181215.0,521650,181250,51.51676695,-0.247549416,London,Acton,440.0,Park Royal,809.0,Acton,2.0,2.0,2,60,388,2.0
069424-18052023,2023-05-18,2023,10:08:28,10,Fire,Secondary Fire,,Outdoor,Other outdoor location ,On land associated with building,RM1 4DQ,RM1,100021000000.0,21301371,E09000016,HAVERING,Havering,E05013977,MARSHALLS & RISE PARK,MARSHALLS & RISE PARK,551727.0,191563.0,551750,191550,51.60247544,0.189478021,London,Romford,373.0,Harold Hill,,,1.0,1.0,1,60,388,1.0
069644-18052023,2023-05-18,2023,17:34:25,17,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street outside gazetteer location,W1F 7HP,W1F,100023000000.0,8401373,E09000033,WESTMINSTER,Westminster,E05013808,WEST END,WEST END,529254.0,181152.0,529250,181150,51.51452035,-0.138636879,London,Soho,261.0,Soho,,,1.0,1.0,1,60,388,1.0
070328-19052023,2023-05-19,2023,21:33:07,21,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,IG3 9AB,IG3,10090503426.0,22302416,E09000026,REDBRIDGE,Redbridge,E05011248,MAYFIELD,MAYFIELD,545068.0,186307.0,545050,186350,51.55700425,0.09123516,London,Ilford,189.0,Ilford,,,1.0,1.0,1,60,388,2.0
070295-19052023,2023-05-19,2023,20:25:56,20,Fire,Secondary Fire,,Outdoor Structure,Cables ,In street outside gazetteer location,IG8 0RQ,IG8,100022000000.0,22304894,E09000026,REDBRIDGE,Redbridge,E05011249,MONKHAMS,MONKHAMS,540284.0,193014.0,540250,193050,51.61848334,0.024943725,London,Woodford,253.0,Woodford,,,1.0,1.0,1,65,420,2.0
070276-19052023,2023-05-19,2023,19:58:36,19,Fire,Secondary Fire,,Outdoor,Airfield/runway ,On land associated with building,TW19 6BP,TW19,10059101565.0,21402131,E09000017,HILLINGDON,Hillingdon,E05013570,HEATHROW VILLAGES,HEATHROW VILLAGES,504965.0,175331.0,504950,175350,51.46722985,-0.490263567,London,Heathrow,434.0,Heathrow,514.0,Hayes,3.0,3.0,3,60,388,2.0
070274-19052023,2023-05-19,2023,19:56:40,19,Fire,Secondary Fire,,Outdoor,Wasteland ,On land associated with building,SE12 0NL,SE12,100023000000.0,22005218,E09000023,LEWISHAM,Lewisham,E05013723,GROVE PARK,GROVE PARK,539850.0,173416.0,539850,173450,51.44248542,0.010901135,London,Lee Green,380.0,Lewisham,384.0,Eltham,2.0,2.0,2,60,388,1.0
070165-19052023,2023-05-19,2023,15:59:32,15,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,CR0 3RD,CR0,10014052608.0,20500813,E09000008,CROYDON,Croydon,E05011487,WADDON,WADDON,531557.0,165659.0,531550,165650,51.3747608,-0.111226515,London,Croydon,246.0,Croydon,,,1.0,1.0,1,60,388,1.0
070122-19052023,2023-05-19,2023,13:56:41,13,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,E2 8DD,E2,10008244008.0,20900581,E09000012,HACKNEY,Hackney,E05009377,HOXTON EAST & SHOREDITCH,HOXTON EAST & SHOREDITCH,533497.0,182759.0,533450,182750,0.0,0.0,London,Shoreditch,246.0,Islington,263.0,Whitechapel,2.0,2.0,2,60,388,1.0
069938-19052023,2023-05-19,2023,08:14:56,8,Fire,Primary Fire,,Outdoor Structure,Outdoor storage ,On land associated with building,CR5 1EE,CR5,200001000000.0,20500208,E09000008,CROYDON,Croydon,E05011474,OLD COULSDON,OLD COULSDON,531400.0,157154.0,531450,157150,51.2983567,-0.116613359,London,Purley,443.0,Purley,942.0,Croydon,2.0,2.0,2,150,970,1.0
070272-19052023,2023-05-19,2023,19:49:33,19,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,SM5 1AA,SM5,5870121641.0,22605653,E09000029,SUTTON,Sutton,E05013762,ST. HELIER WEST,ST. HELIER WEST,526241.0,166294.0,526250,166250,51.38166869,-0.187331453,London,Sutton,618.0,Wallington,,,1.0,1.0,1,60,388,1.0
070775-20052023,2023-05-20,2023,17:17:11,17,Fire,Secondary Fire,,Outdoor,Park ,On land associated with building,WC1N 1AZ,WC1N,5132413.0,20499037,E09000007,CAMDEN,Camden,E05013666,KING'S CROSS,KING'S CROSS,530401.0,182392.0,530450,182350,51.52539854,-0.121664683,London,Euston,225.0,Euston,,,1.0,1.0,1,60,388,1.0
070812-20052023,2023-05-20,2023,18:26:41,18,Fire,Secondary Fire,,Outdoor Structure,Pipe or drain ,In street outside gazetteer location,N8 7PR,N8,10003978639.0,21106115,E09000014,HARINGEY,Haringey,E05013593,HORNSEY,HORNSEY,530392.0,189314.0,530350,189350,51.58760881,-0.119230989,London,Hornsey,153.0,Hornsey,,,1.0,1.0,1,60,388,1.0
070807-20052023,2023-05-20,2023,18:20:01,18,Fire,Primary Fire,,Outdoor Structure,Other outdoor structures ,Correct incident location,HA0 4YN,HA0,202021346.0,20202471,E09000005,BRENT,Brent,E05013514,WEMBLEY CENTRAL,WEMBLEY CENTRAL,518194.0,184965.0,518150,184950,51.551205,-0.296682,London,Wembley,218.0,Wembley,1.0,Wembley,1.0,2.0,2,115,744,1.0
070651-20052023,2023-05-20,2023,13:31:57,13,Fire,Secondary Fire,,Outdoor,Other outdoor location ,In street outside gazetteer location,N4 1JQ,N4,10015273646.0,21103960,E09000014,HARINGEY,Haringey,E05013591,HERMITAGE & GARDENS,HERMITAGE & GARDENS,532027.0,188481.0,532050,188450,51.57974513,-0.095958209,London,Tottenham,401.0,Holloway,,,1.0,1.0,1,60,388,3.0
070412-20052023,2023-05-20,2023,00:32:32,0,Fire,Secondary Fire,,Outdoor,Other outdoor location ,Nearby address - no building in street,CR0 5HN,CR0,100021000000.0,20502244,E09000008,CROYDON,Croydon,E05011483,SHIRLEY SOUTH,SHIRLEY SOUTH,534625.0,164482.0,534650,164450,51.36346128,-0.067622082,London,Woodside,384.0,Croydon,,,1.0,1.0,1,65,420,1.0
070566-20052023,2023-05-20,2023,11:34:14,11,Fire,Secondary Fire,,Outdoor,Railway ,On land associated with building,E20 1NU,E20,10025369828.0,22208219,E09000025,NEWHAM,Newham,E05013925,STRATFORD OLYMPIC PARK,STRATFORD OLYMPIC PARK,538470.0,184323.0,538450,184350,51.54083605,-0.004662517,London,Stratford,346.0,Leyton,466.0,Poplar,3.0,3.0,4,193,1248,1.0
070564-20052023,2023-05-20,2023,11:31:09,11,Fire,Secondary Fire,,Outdoor,Railway ,On land associated with building,SW7 2SU,SW7,10059101049.0,21700401,E09000020,KENSINGTON AND CHELSEA,Kensington And chelsea,E05009389,BROMPTON & HANS TOWN,BROMPTON & HANS TOWN,526932.0,178811.0,526950,178850,51.49400329,-0.172930493,London,Chelsea,170.0,Chelsea,305.0,Kensington,3.0,3.0,3,60,388,1.0
070685-20052023,2023-05-20,2023,14:00:40,14,Fire,Secondary Fire,,Outdoor Structure,Fence,On land associated with building,E4 9TB,E4,200001000000.0,22877900,E09000031,WALTHAM FOREST,Waltham Forest,E05013894,LARKSWOOD,LARKSWOOD,537890.0,192941.0,537850,192950,51.61841931,-0.009640175,London,Chingford,360.0,Woodford,532.0,Walthamstow,2.0,2.0,2,60,388,1.0
071062-21052023,2023-05-21,2023,05:15:57,5,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,SW15 3EA,SW15,100023000000.0,22901799,E09000032,WANDSWORTH,Wandsworth,E05014017,ROEHAMPTON,ROEHAMPTON,521934.0,172378.0,521950,172350,51.43728656,-0.247110124,London,Wandsworth,341.0,Wandsworth,,,1.0,1.0,1,60,388,1.0
071090-21052023,2023-05-21,2023,07:23:36,7,Fire,Primary Fire,,Outdoor Structure,Cables ,In street outside gazetteer location,EC4N 8AL,EC4N,95514349.0,8100511,E09000001,CITY OF LONDON,City Of london,E05009312,WALBROOK,WALBROOK,532692.0,180937.0,532650,180950,51.51178927,-0.089203707,London,Dowgate,200.0,Dowgate,352.0,Whitechapel,6.0,6.0,6,328,2121,2.0
071284-21052023,2023-05-21,2023,15:37:12,15,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,HA8 8QJ,HA8,10025379602.0,20013820,E09000003,BARNET,Barnet,E05013638,EDGWAREBURY,EDGWAREBURY,519089.0,193237.0,519050,193250,51.62536342,-0.280966489,London,Mill Hill,435.0,Mill Hill,,,1.0,1.0,1,60,388,1.0
071370-21052023,2023-05-21,2023,19:27:18,19,Fire,Secondary Fire,,Outdoor,Railway trackside vegetation ,On land associated with building,DA5 3HP,DA5,10011862036.0,20101355,E09000004,BEXLEY,Bexley,E05011221,BLENDON & PENHILL,BLENDON & PENHILL,547844.0,172871.0,547850,172850,51.43555557,0.125618196,London,Bexley,322.0,Sidcup,,,1.0,1.0,1,60,388,1.0
071419-21052023,2023-05-21,2023,21:05:37,21,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,NW9 7BH,NW9,200026731.0,20010120,E09000003,BARNET,Barnet,E05013649,WEST HENDON,WEST HENDON,521817.0,187723.0,521850,187750,51.57523154,-0.24348589,London,Hendon,254.0,Hendon,,,1.0,1.0,1,60,388,1.0
071423-21052023,2023-05-21,2023,21:12:18,21,Fire,Secondary Fire,,Outdoor,Heathland ,Open land/water - nearest gazetteer location,SW18 3SW,SW18,10059100151.0,22900453,E09000032,WANDSWORTH,Wandsworth,E05014027,WANDSWORTH COMMON,WANDSWORTH COMMON,527340.0,173552.0,527350,173550,51.44665356,-0.16894266,London,Tooting,244.0,Tooting,,,1.0,1.0,1,60,388,1.0
071429-21052023,2023-05-21,2023,21:28:05,21,Fire,Secondary Fire,,Outdoor,Other outdoor location ,Open land/water - nearest gazetteer location,RM12 5LH,RM12,100021000000.0,21300567,E09000016,HAVERING,Havering,E05013969,ELM PARK,ELM PARK,552423.0,185283.0,552450,185250,51.54586592,0.196801776,London,Hornchurch,577.0,Romford,,,1.0,1.0,1,60,388,1.0
071466-21052023,2023-05-21,2023,23:11:57,23,Fire,Secondary Fire,,Outdoor,Hedge,On land associated with building,UB8 3UR,UB8,100021000000.0,21400442,E09000017,HILLINGDON,Hillingdon,E05013566,COLHAM & COWLEY,COLHAM & COWLEY,506990.0,182326.0,506950,182350,51.5297247,-0.459010392,London,Hillingdon,237.0,Hillingdon,,,1.0,1.0,1,60,388,1.0
071717-22052023,2023-05-22,2023,14:15:15,14,Fire,Secondary Fire,,Outdoor Structure,Fence,Correct incident location,E18 2PX,E18,100022000000.0,22301657,E09000026,REDBRIDGE,Redbridge,E05011238,CHURCHFIELDS,CHURCHFIELDS,539785.0,190874.0,539750,190850,51.59937474,0.016885748,London,Woodford,399.0,Walthamstow,,,1.0,1.0,1,60,388,1.0
071978-22052023,2023-05-22,2023,21:40:39,21,Fire,Secondary Fire,,Outdoor,Hedge,On land associated with building,CR4 3EJ,CR4,48078610.0,22105662,E09000024,MERTON,Merton,E05013814,FIGGE'S MARSH,FIGGE'S MARSH,527614.0,169085.0,527650,169050,51.40644645,-0.166615447,London,Mitcham,264.0,Mitcham,,,1.0,1.0,1,60,388,1.0
071513-22052023,2023-05-22,2023,02:45:12,2,Fire,Secondary Fire,,Outdoor Structure,Fence,On land associated with building,N13 5SH,N13,207194184.0,20704326,E09000010,ENFIELD,Enfield,E05013688,PALMERS GREEN,PALMERS GREEN,531475.0,193221.0,531450,193250,51.62246299,-0.102143305,London,Southgate,1184.0,Southgate,,,1.0,1.0,1,60,388,1.0
072030-23052023,2023-05-23,2023,00:12:11,0,Fire,Secondary Fire,,Outdoor,Grassland/ pasture/ grazing etc ,On land associated with building,CR0 5HN,CR0,100021000000.0,20502244,E09000008,CROYDON,Croydon,E05011483,SHIRLEY SOUTH,SHIRLEY SOUTH,534655.0,164483.0,534650,164450,51.36346644,-0.067189501,London,Woodside,382.0,Croydon,,,1.0,1.0,1,76,491,1.0
072047-23052023,2023-05-23,2023,01:26:46,1,Fire,Primary Fire,,Outdoor,Nurseries/ market garden ,Open land/water - nearest gazetteer location,SW2 1NH,SW2,10093379652.0,21900236,E09000022,LAMBETH,Lambeth,E05014097,BRIXTON RUSH COMMON,BRIXTON RUSH COMMON,530945.0,175041.0,530950,175050,51.45920905,-0.116549746,London,Brixton,191.0,Brixton,,,1.0,1.0,1,60,388,2.0
072216-23052023,2023-05-23,2023,12:14:00,12,Fire,Secondary Fire,,Outdoor,Hedge,On land associated with building,BR4 0AU,BR4,100020000000.0,20301791,E09000006,BROMLEY,Bromley,E05014008,WEST WICKHAM,WEST WICKHAM,539018.0,166363.0,539050,166350,51.37930336,-0.003827801,London,Bromley,1091.0,Addington,,,1.0,1.0,1,60,388,1.0
072323-23052023,2023-05-23,2023,16:04:53,16,Fire,Secondary Fire,,Outdoor,Other outdoor location ,In street close to gazetteer location,HA3 8NW,HA3,10002294557.0,21201603,E09000015,HARROW,Harrow,E05013562,WEALDSTONE SOUTH,WEALDSTONE SOUTH,516085.0,189516.0,516050,189550,51.59254636,-0.325577335,London,Stanmore,502.0,Stanmore,,,1.0,1.0,1,60,388,3.0
072352-23052023,2023-05-23,2023,17:11:25,17,Fire,Secondary Fire,,Outdoor,Wasteland ,On land associated with building,N16 0QY,N16,100023000000.0,20900638,E09000012,HACKNEY,Hackney,E05009384,STAMFORD HILL WEST,STAMFORD HILL WEST,532707.0,187077.0,532750,187050,51.56696801,-0.086669757,London,Stoke Newington,212.0,Stoke Newington,,,1.0,1.0,1,60,388,1.0
072365-23052023,2023-05-23,2023,17:34:57,17,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,SW15 3EA,SW15,100023000000.0,22901799,E09000032,WANDSWORTH,Wandsworth,E05014017,ROEHAMPTON,ROEHAMPTON,521919.0,172426.0,521950,172450,51.43772117,-0.247307206,London,Wandsworth,437.0,Wandsworth,,,1.0,1.0,1,60,388,1.0
072383-23052023,2023-05-23,2023,18:02:40,18,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,E5 8PR,E5,10008306441.0,20901705,E09000012,HACKNEY,Hackney,E05009373,HACKNEY DOWNS,HACKNEY DOWNS,534493.0,185836.0,534450,185850,51.55539301,-0.06139391,London,Homerton,289.0,Stoke Newington,,,1.0,1.0,1,60,388,1.0
072448-23052023,2023-05-23,2023,20:05:30,20,Fire,Secondary Fire,,Outdoor,Hedge,Open land/water - nearest gazetteer location,RM14 1JB,RM14,10091577188.0,21301906,E09000016,HAVERING,Havering,E05013968,CRANHAM,CRANHAM,558296.0,187520.0,558250,187550,51.56434645,0.282429881,London,Hornchurch,490.0,Hornchurch,,,1.0,1.0,1,60,388,1.0
072464-23052023,2023-05-23,2023,20:26:36,20,Fire,Secondary Fire,,Outdoor Structure,Fence,On land associated with building,NW3 6ES,NW3,5105133.0,20400276,E09000007,CAMDEN,Camden,E05013671,WEST HAMPSTEAD,WEST HAMPSTEAD,525881.0,184903.0,525850,184950,51.54899269,-0.185880312,London,West Hampstead,715.0,West Hampstead,,,1.0,1.0,1,60,388,1.0
072500-23052023,2023-05-23,2023,21:48:42,21,Fire,Secondary Fire,,Outdoor,Grassland/ pasture/ grazing etc ,Open land/water - nearest gazetteer location,HA0 2NL,HA0,202032964.0,20201588,E09000005,BRENT,Brent,E05013511,SUDBURY,SUDBURY,516681.0,185568.0,516650,185550,51.55694387,-0.318286767,London,Wembley,196.0,Wembley,,,1.0,1.0,1,60,388,2.0
072930-24052023,2023-05-24,2023,17:36:26,17,Fire,Secondary Fire,,Outdoor,Grassland/ pasture/ grazing etc ,In street close to gazetteer location,CR4 4HJ,CR4,48118027.0,22102868,E09000024,MERTON,Merton,E05013813,CRICKET GREEN,CRICKET GREEN,528244.0,167186.0,528250,167150,51.38923742,-0.158243124,London,Mitcham,359.0,Mitcham,,,1.0,1.0,1,60,388,1.0
072992-24052023,2023-05-24,2023,19:33:21,19,Fire,Secondary Fire,,Outdoor,Hedge,Open land/water - nearest gazetteer location,DA8 3AS,DA8,100020000000.0,20100068,E09000004,BEXLEY,Bexley,E05011225,ERITH,ERITH,551205.0,177488.0,551250,177450,51.47615807,0.17591329,London,Erith,249.0,Erith,,,1.0,1.0,1,60,388,2.0
072891-24052023,2023-05-24,2023,16:35:40,16,Fire,Secondary Fire,,Outdoor,Other outdoor location ,On land associated with building,SE6 9SZ,SE6,10023226804.0,22001314,E09000023,LEWISHAM,Lewisham,E05013730,RUSHEY GREEN,RUSHEY GREEN,537635.0,173573.0,537650,173550,51.44443671,-0.020892845,London,Lewisham,49.0,Lewisham,420.0,Greenwich,2.0,2.0,2,60,388,8.0
073025-24052023,2023-05-24,2023,20:19:49,20,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,NW4 4AG,NW4,200013249.0,20004400,E09000003,BARNET,Barnet,E05013643,HENDON,HENDON,523190.0,189162.0,523150,189150,51.58785978,-0.223186489,London,Hendon,270.0,Mill Hill,,,1.0,1.0,1,60,388,1.0
072806-24052023,2023-05-24,2023,14:04:56,14,Fire,Secondary Fire,,Outdoor Structure,Fence,On land associated with building,EN2 9EG,EN2,207023913.0,20702687,E09000010,ENFIELD,Enfield,E05013695,WHITEWEBBS,WHITEWEBBS,533471.0,198240.0,533450,198250,51.66709479,-0.071406283,London,Enfield,593.0,Edmonton,,,1.0,1.0,1,60,388,2.0
072634-24052023,2023-05-24,2023,07:08:05,7,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,W14 0QL,W14,34125998.0,21000411,E09000013,HAMMERSMITH AND FULHAM,Hammersmith And fulham,E05013734,AVONMORE,AVONMORE,524032.0,178668.0,524050,178650,51.49336923,-0.214727614,London,Hammersmith,240.0,Hammersmith,,,1.0,1.0,1,60,388,1.0
072580-24052023,2023-05-24,2023,01:03:54,1,Fire,Secondary Fire,,Outdoor,Railway trackside vegetation ,On land associated with building,NW6 6NL,NW6,202210288.0,20201933,E09000005,BRENT,Brent,E05013507,QUEENS PARK,QUEENS PARK,524624.0,183235.0,524650,183250,51.53428215,-0.204593469,London,North Kensington,317.0,West Hampstead,,,1.0,1.0,1,60,388,1.0
072885-24052023,2023-05-24,2023,16:20:50,16,Fire,Primary Fire,,Outdoor,Woodland/forest - broadleaf/hardwood ,Open land/water - nearest gazetteer location,NW3 7HN,NW3,5048158.0,20400004,E09000007,CAMDEN,Camden,E05013659,HAMPSTEAD TOWN,HAMPSTEAD TOWN,526284.0,187012.0,526250,187050,51.56785881,-0.179322826,London,West Hampstead,453.0,West Hampstead,,,1.0,1.0,1,69,446,2.0
073036-24052023,2023-05-24,2023,20:35:51,20,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,E17 5DN,E17,10091183218.0,22884800,E09000031,WALTHAM FOREST,Waltham Forest,E05013884,CHAPEL END,CHAPEL END,537376.0,191005.0,537350,191050,51.60114025,-0.017820985,London,Walthamstow,844.0,Walthamstow,,,1.0,1.0,1,60,388,4.0
073558-25052023,2023-05-25,2023,20:58:00,20,Fire,Secondary Fire,,Outdoor,Scrub land ,Open land/water - nearest gazetteer location,CR0 4JQ,CR0,10025668886.0,20501087,E09000008,CROYDON,Croydon,E05011487,WADDON,WADDON,531516.0,165548.0,531550,165550,51.37377161,-0.111853495,London,Croydon,230.0,Croydon,,,1.0,1.0,1,60,388,2.0
