IncidentNumber,DateOfCall,CalYear,TimeOfCall,HourOfCall,IncidentGroup,StopCodeDescription,SpecialServiceType,PropertyCategory,PropertyType,AddressQualifier,Postcode_full,Postcode_district,UPRN,USRN,IncGeo_BoroughCode,IncGeo_BoroughName,ProperCase,IncGeo_WardCode,IncGeo_WardName,IncGeo_WardNameNew,Easting_m,Northing_m,Easting_rounded,Northing_rounded,Latitude,Longitude,FRS,IncidentStationGround,FirstPumpArriving_AttendanceTime,FirstPumpArriving_DeployedFromStation,SecondPumpArriving_AttendanceTime,SecondPumpArriving_DeployedFromStation,NumStationsWithPumpsAttending,NumPumpsAttending,PumpCount,PumpMinutesRounded,Notional Cost (£),NumCalls
034059-27032021,2021-03-27,2021,18:19:55,18,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,BR3 5DE,BR3,100024000000.0,22007038,E09000023,LEWISHAM,Lewisham,E05013714,Bellingham,Bellingham,538414.0,170430.0,538450,170450,51.41600492,-0.010906638,London,Beckenham,1112.0,Beckenham,,,1.0,1.0,1,60,346,1
034073-27032021,2021-03-27,2021,19:07:07,19,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,BR1 4QU,BR1,100020000000.0,20302964,E09000006,BROMLEY,Bromley,E05014004,Plaistow,Plaistow,540280.0,171060.0,540250,171050,51.42120113,0.016149658,London,Bromley,446.0,Lee Green,,,1.0,1.0,1,60,346,1
034042-27032021,2021-03-27,2021,17:53:36,17,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,SW17 9LL,SW17,100023000000.0,22903016,E09000032,WANDSWORTH,Wandsworth,E05014024,Tooting Broadway,Tooting Broadway,527233.0,170837.0,527250,170850,51.42227634,-0.171460819,London,Tooting,297.0,Tooting,,,1.0,1.0,1,60,346,2
033982-27032021,2021-03-27,2021,15:58:00,15,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,HA9 7LW,HA9,202073878.0,20202580,E09000005,BRENT,Brent,E05013515,Wembley Hill,Wembley Hill,517746.0,186105.0,517750,186150,51.56155011,-0.302747006,London,Wembley,340.0,Wembley,,,1.0,1.0,1,60,346,1
034016-27032021,2021-03-27,2021,17:08:55,17,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,BR7 6BU,BR7,100020000000.0,20302378,E09000006,BROMLEY,Bromley,E05013993,Chislehurst,Chislehurst,544236.0,171032.0,544250,171050,51.41996547,0.072992139,London,Sidcup,429.0,Sidcup,,,1.0,1.0,1,65,375,2
033939-27032021,2021-03-27,2021,13:37:31,13,Fire,Primary Fire,,Outdoor,Woodland/forest - broadleaf/hardwood ,Open land/water - nearest gazetteer location,HA4 8RX,HA4,10025361127.0,21401083,E09000017,HILLINGDON,Hillingdon,E05013567,Eastcote,Eastcote,510461.0,188016.0,510450,188050,51.58019467,-0.407199321,London,Ruislip,294.0,Ruislip,,,1.0,1.0,1,60,346,1
033938-27032021,2021-03-27,2021,13:33:10,13,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,TW5 0ND,TW5,100022000000.0,21500364,E09000018,HOUNSLOW,Hounslow,E05013617,Heston Central,Heston Central,512819.0,177150.0,512850,177150,51.48206555,-0.376659511,London,Heston,333.0,Heston,,,1.0,1.0,1,60,346,1
034478-28032021,2021-03-28,2021,20:08:57,20,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,N16 0HL,N16,100021000000.0,20900832,E09000012,HACKNEY,Hackney,E05009369,CLISSOLD,CLISSOLD,532663.0,186749.0,532650,186750,51.56402976,-0.087435373,London,Stoke Newington,168.0,Stoke Newington,,,1.0,1.0,1,60,346,1
034475-28032021,2021-03-28,2021,19:55:07,19,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,HA8 0JW,HA8,200109414.0,20041160,E09000003,BARNET,Barnet,E05013630,Burnt Oak,Burnt Oak,521189.0,191314.0,521150,191350,51.60763296,-0.251317041,London,Mill Hill,276.0,Mill Hill,,,1.0,1.0,1,60,346,1
034444-28032021,2021-03-28,2021,18:38:17,18,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,KT2 7LR,KT2,10002251996.0,22407019,E09000027,RICHMOND UPON THAMES,Richmond Upon thames,E05013777,"Ham, Petersham & Richmond Riverside","Ham, Petersham & Richmond Riverside",519972.0,171072.0,519950,171050,51.42596655,-0.275762165,London,Kingston,663.0,Kingston,,,1.0,1.0,1,60,346,3
034451-28032021,2021-03-28,2021,18:48:07,18,Fire,Secondary Fire,,Outdoor,Hedge,On land associated with building,N18 1PJ,N18,207015826.0,20704735,E09000010,ENFIELD,Enfield,E05013682,Haselbury,Haselbury,532966.0,192532.0,532950,192550,51.61592707,-0.080873604,London,Edmonton,393.0,Southgate,,,1.0,1.0,1,60,346,2
034336-28032021,2021-03-28,2021,14:53:06,14,Fire,Secondary Fire,,Outdoor,Scrub land ,Open land/water - nearest gazetteer location,TW13 5HB,TW13,10091690865.0,21500880,E09000018,HOUNSLOW,Hounslow,E05013616,Hanworth Village,Hanworth Village,512019.0,173236.0,512050,173250,51.44704292,-0.389416254,London,Feltham,419.0,Feltham,,,1.0,1.0,1,60,346,4
034183-28032021,2021-03-28,2021,02:22:19,2,Fire,Secondary Fire,,Outdoor,Railway trackside vegetation ,Open land/water - nearest gazetteer location,HA9 8TR,HA9,202111810.0,20201302,E09000005,BRENT,Brent,E05013506,Preston,Preston,517098.0,187608.0,517050,187650,51.5751905,-0.311597609,London,Wembley,760.0,Wembley,,,1.0,1.0,1,60,346,1
034179-28032021,2021-03-28,2021,00:53:41,0,Fire,Primary Fire,,Outdoor,Woodland/forest - broadleaf/hardwood ,Open land/water - nearest gazetteer location,IG7 4FU,IG7,10090503249.0,22305474,E09000026,REDBRIDGE,Redbridge,E05011245,HAINAULT,HAINAULT,547752.0,192553.0,547750,192550,51.61242693,0.13253813,London,Hainault,262.0,Hainault,,,1.0,1.0,1,89,513,1
034378-28032021,2021-03-28,2021,16:59:34,16,Fire,Secondary Fire,,Outdoor,Tree scrub ,Nearby address - no building in street,E11 1DU,E11,10009147005.0,22820500,E09000031,WALTHAM FOREST,Waltham Forest,E05013887,Forest,Forest,538569.0,187563.0,538550,187550,51.56992549,-0.001957041,London,Leyton,178.0,Leyton,,,1.0,1.0,1,60,346,2
034964-29032021,2021-03-29,2021,20:15:53,20,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,E6 3DD,E6,46039478.0,22207760,E09000025,NEWHAM,Newham,E05013905,Boleyn,Boleyn,541548.0,183198.0,541550,183150,51.52995949,0.039238166,London,East Ham,270.0,East Ham,,,1.0,1.0,1,60,346,1
035038-29032021,2021-03-29,2021,22:53:30,22,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,CR2 7BR,CR2,100021000000.0,20502206,E09000008,CROYDON,Croydon,E05011484,SOUTH CROYDON,SOUTH CROYDON,533592.0,163810.0,533550,163850,51.35766848,-0.082704121,London,Croydon,410.0,Croydon,,,1.0,1.0,1,60,346,1
034984-29032021,2021-03-29,2021,20:34:42,20,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,EN8 8EX,EN8,207034248.0,20705613,E09000010,ENFIELD,Enfield,E05013695,Whitewebbs,Whitewebbs,534767.0,199861.0,534750,199850,51.68135833,-0.052057585,London,Enfield,332.0,Enfield,441.0,Enfield,1.0,2.0,2,85,490,1
034967-29032021,2021-03-29,2021,20:19:58,20,Fire,Secondary Fire,,Outdoor,Grassland/ pasture/ grazing etc ,On land associated with building,DA5 3QG,DA5,100023000000.0,20100919,E09000004,BEXLEY,Bexley,E05011229,ST. MARY'S & ST. JAMES,ST. MARY'S & ST. JAMES,549175.0,173269.0,549150,173250,51.43878465,0.144924191,London,Bexley,393.0,Bexley,,,1.0,1.0,1,60,346,1
034966-29032021,2021-03-29,2021,20:19:41,20,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,E2 6NL,E2,6648067.0,22701242,E09000030,TOWER HAMLETS,Tower Hamlets,E05009335,Weavers,Weavers,534068.0,182739.0,534050,182750,51.52766411,-0.06870323,London,Shoreditch,260.0,Bethnal Green,,,1.0,1.0,1,60,346,2
034930-29032021,2021-03-29,2021,19:51:19,19,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,BR1 4QE,BR1,200001000000.0,22004339,E09000023,LEWISHAM,Lewisham,E05013720,Downham,Downham,539780.0,171267.0,539750,171250,51.42318599,0.009047052,London,Bromley,328.0,Bromley,,,1.0,1.0,1,60,346,1
034687-29032021,2021-03-29,2021,11:55:33,11,Fire,Secondary Fire,,Outdoor,Wasteland ,On land associated with building,SL3 0NY,SL3,10059201896.0,99990067,E09000017,HILLINGDON,Hillingdon,E05013570,Heathrow Villages,Heathrow Villages,504093.0,176352.0,504050,176350,51.47656278,-0.502520022,London,Hayes,,,,,1.0,1.0,1,60,346,1
034873-29032021,2021-03-29,2021,17:39:58,17,Fire,Secondary Fire,,Outdoor,Heathland ,Open land/water - nearest gazetteer location,SE26 6QL,SE26,10023231413.0,22003051,E09000023,LEWISHAM,Lewisham,E05013731,Sydenham,Sydenham,534398.0,171837.0,534350,171850,51.42960669,-0.068099029,London,Forest Hill,440.0,Forest Hill,,,1.0,1.0,1,60,346,3
034771-29032021,2021-03-29,2021,14:50:45,14,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,SE18 4JR,SE18,10010229450.0,20800038,E09000011,GREENWICH,Greenwich,E05014089,Shooters Hill,Shooters Hill,542897.0,176792.0,542850,176750,51.47205997,0.056084006,London,Eltham,315.0,Eltham,,,1.0,1.0,1,60,346,1
034664-29032021,2021-03-29,2021,10:42:40,10,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,SE13 6QB,SE13,100023000000.0,22001560,E09000023,LEWISHAM,Lewisham,E05013724,Hither Green,Hither Green,538580.0,174396.0,538550,174350,51.45159793,-0.006981297,London,Lewisham,395.0,Lee Green,,,1.0,1.0,1,60,346,2
034576-29032021,2021-03-29,2021,03:56:14,3,Fire,Secondary Fire,,Outdoor,Wasteland ,On land associated with building,BR1 5PX,BR1,100024000000.0,22002045,E09000023,LEWISHAM,Lewisham,E05013717,Catford South,Catford South,538741.0,171581.0,538750,171550,51.42626868,-0.005763094,London,Bromley,416.0,Bromley,431.0,Bromley,1.0,2.0,2,60,346,1
034928-29032021,2021-03-29,2021,19:48:52,19,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,SE13 7UW,SE13,10023226954.0,22001623,E09000023,LEWISHAM,Lewisham,E05013725,Ladywell,Ladywell,537897.0,174901.0,537850,174950,51.45630877,-0.016596264,London,Lewisham,159.0,Lewisham,,,1.0,1.0,1,60,346,2
035557-30032021,2021-03-30,2021,21:43:03,21,Fire,Secondary Fire,,Outdoor,Railway trackside vegetation ,Open land/water - nearest gazetteer location,SW19 4HE,SW19,10094254335.0,22102415,E09000024,MERTON,Merton,E05013816,Hillside,Hillside,524220.0,170021.0,524250,170050,51.41560884,-0.215063872,London,Wimbledon,253.0,Wimbledon,,,1.0,1.0,1,60,346,2
035592-30032021,2021-03-30,2021,23:29:52,23,Fire,Secondary Fire,,Outdoor,Park ,In street outside gazetteer location,E14 8BS,E14,6130566.0,22700887,E09000030,TOWER HAMLETS,Tower Hamlets,E05009326,Limehouse,Limehouse,536637.0,180874.0,536650,180850,51.51028836,-0.032419571,London,Poplar,241.0,Poplar,,,1.0,1.0,1,60,346,2
035580-30032021,2021-03-30,2021,22:49:03,22,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,EN8 8EX,EN8,207185396.0,20702544,E09000010,ENFIELD,Enfield,E05013695,Whitewebbs,Whitewebbs,534748.0,199920.0,534750,199950,51.68188853,-0.052316279,London,Enfield,215.0,Enfield,849.0,Enfield,1.0,2.0,2,60,346,1
035482-30032021,2021-03-30,2021,19:37:06,19,Fire,Primary Fire,,Outdoor,Woodland/forest - conifers/softwood ,On land associated with building,HA7 3LP,HA7,100021000000.0,21202257,E09000015,HARROW,Harrow,E05013560,Stanmore,Stanmore,515851.0,192084.0,515850,192050,51.61567376,-0.328100591,London,Stanmore,364.0,Stanmore,314.0,Stanmore,1.0,2.0,2,99,571,2
035422-30032021,2021-03-30,2021,18:33:19,18,Fire,Primary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,CR0 8RF,CR0,100021000000.0,20500469,E09000008,CROYDON,Croydon,E05011483,SHIRLY SOUTH,SHIRLY SOUTH,536125.0,165443.0,536150,165450,51.37173517,-0.045710486,London,Woodside,304.0,Woodside,486.0,Addington,2.0,2.0,2,61,352,3
035371-30032021,2021-03-30,2021,17:13:37,17,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,EN1 4HT,EN1,207154067.0,20702849,E09000010,ENFIELD,Enfield,E05013677,Carterhatch,Carterhatch,534735.0,197549.0,534750,197550,51.66058631,-0.053409635,London,Enfield,170.0,Enfield,,,1.0,1.0,1,60,346,1
035309-30032021,2021-03-30,2021,15:05:39,15,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,TW5 0QH,TW5,100022000000.0,21500600,E09000018,HOUNSLOW,Hounslow,E05013618,Heston East,Heston East,513681.0,177010.0,513650,177050,51.48063238,-0.364297142,London,Heston,306.0,Heston,761.0,Heston,1.0,2.0,2,60,346,1
035301-30032021,2021-03-30,2021,14:52:27,14,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,In street outside gazetteer location,N18 2NB,N18,207004597.0,20705072,E09000010,ENFIELD,Enfield,E05013679,Edmonton Green,Edmonton Green,534929.0,192826.0,534950,192850,51.6180983,-0.052426049,London,Edmonton,427.0,Edmonton,,,1.0,1.0,1,60,346,1
035298-30032021,2021-03-30,2021,14:50:05,14,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,Open land/water - nearest gazetteer location,UB5 5AL,UB5,12033749.0,20600998,E09000009,EALING,Ealing,E05013531,Northolt Mandeville,Northolt Mandeville,512805.0,183974.0,512850,183950,51.54340797,-0.374685722,London,Northolt,79.0,Northolt,,,1.0,1.0,1,60,346,1
035395-30032021,2021-03-30,2021,17:57:42,17,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,HA4 0SL,HA4,100021000000.0,21401953,E09000017,HILLINGDON,Hillingdon,E05013579,South Ruislip,South Ruislip,511932.0,186434.0,511950,186450,51.5656907,-0.386492038,London,Northolt,364.0,Northolt,423.0,Northolt,2.0,3.0,3,60,346,2
035956-31032021,2021-03-31,2021,18:51:15,18,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,CR0 0AG,CR0,100021000000.0,20501759,E09000008,CROYDON,Croydon,E05011471,NEW ADDINGTON SOUTH,NEW ADDINGTON SOUTH,539366.0,161701.0,539350,161750,51.33733284,-0.000651216,London,Addington,276.0,Addington,,,1.0,1.0,1,60,346,1
036089-31032021,2021-03-31,2021,21:52:01,21,Fire,Secondary Fire,,Outdoor,Playground/Recreation area (not equipment),Open land/water - nearest gazetteer location,W3 7JT,W3,12010344.0,20602316,E09000009,EALING,Ealing,E05013522,East Acton,East Acton,520948.0,180283.0,520950,180250,51.50855198,-0.258583026,London,Acton,252.0,Acton,,,1.0,1.0,1,60,346,2
035952-31032021,2021-03-31,2021,18:46:14,18,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,DA16 3BJ,DA16,10011845860.0,20100605,E09000004,BEXLEY,Bexley,E05011224,EAST WICKHAM,EAST WICKHAM,545832.0,176987.0,545850,176950,51.47306574,0.098383229,London,Plumstead,290.0,Plumstead,,,1.0,1.0,1,60,346,1
035854-31032021,2021-03-31,2021,15:48:56,15,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,E12 5DS,E12,10093475587.0,22208351,E09000025,NEWHAM,Newham,E05013915,Little Ilford,Little Ilford,542862.0,186218.0,542850,186250,51.55676614,0.059388946,London,Ilford,,,,,1.0,1.0,1,70,404,1
035837-31032021,2021-03-31,2021,15:08:44,15,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,BR2 7LQ,BR2,10013149219.0,20300378,E09000006,BROMLEY,Bromley,E05013998,Hayes & Coney Hall,Hayes & Coney Hall,541029.0,166414.0,541050,166450,51.37927191,0.025081713,London,Bromley,463.0,Bromley,,,1.0,1.0,1,60,346,1
035831-31032021,2021-03-31,2021,14:48:44,14,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,SW17 9DB,SW17,10070248806.0,22906791,E09000032,WANDSWORTH,Wandsworth,E05014013,Furzedown,Furzedown,528655.0,171493.0,528650,171450,51.42785088,-0.150788253,London,Tooting,290.0,Tooting,,,1.0,1.0,1,60,346,1
035830-31032021,2021-03-31,2021,14:48:19,14,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,W10 6AH,W10,34162734.0,21000719,E09000013,HAMMERSMITH AND FULHAM,Hammersmith And fulham,E05013736,College Park & Old Oak,College Park & Old Oak,522865.0,181675.0,522850,181650,51.52064217,-0.230480777,London,North Kensington,321.0,North Kensington,,,1.0,1.0,1,60,346,1
035728-31032021,2021-03-31,2021,10:20:49,10,Fire,Secondary Fire,,Outdoor,Golf course (not building on course),On land associated with building,DA7 6JU,DA7,100023000000.0,20100956,E09000004,BEXLEY,Bexley,E05011217,BARNEHURST,BARNEHURST,550809.0,175731.0,550850,175750,51.46047161,0.169456774,London,Bexley,353.0,Bexley,,,1.0,1.0,1,60,346,2
035685-31032021,2021-03-31,2021,08:43:51,8,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,N13 6AG,N13,207176974.0,20704535,E09000010,ENFIELD,Enfield,E05013673,Bowes,Bowes,531775.0,191658.0,531750,191650,51.60834705,-0.098402149,London,Edmonton,451.0,Tottenham,452.0,Southgate,2.0,2.0,2,74,427,1
035650-31032021,2021-03-31,2021,05:03:36,5,Fire,Secondary Fire,,Outdoor,Scrub land ,Open land/water - nearest gazetteer location,E4 8TX,E4,10009146043.0,22864665,E09000031,WALTHAM FOREST,Waltham Forest,E05013892,Higham Hill,Higham Hill,536579.0,191286.0,536550,191250,51.603862,-0.029209494,London,Walthamstow,240.0,Walthamstow,255.0,Walthamstow,1.0,2.0,2,87,502,1
035610-31032021,2021-03-31,2021,00:15:34,0,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,BR4 9PZ,BR4,100020000000.0,20301697,E09000006,BROMLEY,Bromley,E05000127,WEST WICKHAM,WEST WICKHAM,537481.0,166039.0,537450,166050,51.37676834,-0.026017639,London,Woodside,409.0,Woodside,,,1.0,1.0,1,60,346,1
036593-01042021,2021-04-01,2021,20:48:29,20,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,BR2 8HQ,BR2,100020000000.0,20300533,E09000006,BROMLEY,Bromley,E05013990,Bromley Common & Holwood,Bromley Common & Holwood,542132.0,166119.0,542150,166150,51.37634863,0.04080274,London,Bromley,354.0,Bromley,,,1.0,1.0,1,60,352,1
036591-01042021,2021-04-01,2021,20:43:29,20,Fire,Secondary Fire,,Outdoor,Scrub land ,Open land/water - nearest gazetteer location,DA17 6EB,DA17,100020000000.0,20101334,E09000004,BEXLEY,Bexley,E05011218,BELVEDERE,BELVEDERE,550350.0,178726.0,550350,178750,51.48750508,0.164125822,London,Erith,661.0,Plumstead,,,1.0,1.0,1,60,352,1
036544-01042021,2021-04-01,2021,18:55:23,18,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,N21 2PJ,N21,207015306.0,20704217,E09000010,ENFIELD,Enfield,E05013683,Highfield,Highfield,532539.0,193784.0,532550,193750,51.62727372,-0.086573229,London,Edmonton,450.0,Edmonton,,,1.0,1.0,1,60,352,1
036529-01042021,2021-04-01,2021,18:32:30,18,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,Open land/water - nearest gazetteer location,N4 4HJ,N4,10003976573.0,21106443,E09000014,HARINGEY,Haringey,E05013600,Stroud Green,Stroud Green,530762.0,187746.0,530750,187750,51.57343447,-0.114476852,London,Holloway,301.0,Holloway,,,1.0,1.0,1,60,352,1
036525-01042021,2021-04-01,2021,18:28:02,18,Fire,Secondary Fire,,Outdoor,Wasteland ,On land associated with building,SE15 2ND,SE15,10000815253.0,22502028,E09000028,SOUTHWARK,Southwark,E05011108,NUNHEAD & QUEEN'S ROAD,NUNHEAD & QUEEN'S ROAD,534954.0,176804.0,534950,176850,51.47411687,-0.058205202,London,New Cross,211.0,New Cross,,,1.0,1.0,1,60,352,2
036605-01042021,2021-04-01,2021,21:03:34,21,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,E14 3XD,E14,6653329.0,22700941,E09000030,TOWER HAMLETS,Tower Hamlets,E05009324,Island Gardens,Island Gardens,538111.0,178940.0,538150,178950,51.49254538,-0.011949827,London,Millwall,295.0,Millwall,,,1.0,1.0,1,60,352,6
036490-01042021,2021-04-01,2021,16:56:52,16,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,IG8 9DY,IG8,200001000000.0,22862400,E09000031,WALTHAM FOREST,Waltham Forest,E05013889,Hale End & Highams Park South,Hale End & Highams Park South,539345.0,190874.0,539350,190850,51.59948373,0.010546818,London,Woodford,224.0,Woodford,,,1.0,1.0,1,60,352,1
036402-01042021,2021-04-01,2021,14:48:17,14,Fire,Primary Fire,,Outdoor,Woodland/forest - conifers/softwood ,Open land/water - nearest gazetteer location,KT6 6BE,KT6,128006843.0,21800386,E09000021,KINGSTON UPON THAMES,Kingston Upon thames,E05013944,Surbiton Hill,Surbiton Hill,518830.0,166834.0,518850,166850,51.38812209,-0.293601234,London,Surbiton,400.0,Surbiton,,,1.0,1.0,1,107,628,1
036260-01042021,2021-04-01,2021,10:47:10,10,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,E12 5SB,E12,10023771584.0,22302576,E09000026,REDBRIDGE,Redbridge,E05011254,WANSTEAD PARK,WANSTEAD PARK,540920.0,186396.0,540950,186350,51.55885911,0.03147755,London,Leytonstone,374.0,Leytonstone,,,1.0,1.0,1,60,352,1
036194-01042021,2021-04-01,2021,05:56:54,5,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,E11 2RQ,E11,10094820197.0,22303251,E09000026,REDBRIDGE,Redbridge,E05011255,WANSTEAD VILLAGE,WANSTEAD VILLAGE,540280.0,188417.0,540250,188450,51.57717425,0.023050825,London,Leytonstone,384.0,Leytonstone,,,1.0,1.0,1,60,352,1
036144-01042021,2021-04-01,2021,01:18:04,1,Fire,Secondary Fire,,Outdoor,Playground/Recreation area (not equipment),On land associated with building,N12 0HJ,N12,200050433.0,20018840,E09000003,BARNET,Barnet,E05013648,West Finchley,West Finchley,525981.0,191526.0,525950,191550,51.60848975,-0.182069634,London,Finchley,415.0,Finchley,,,1.0,1.0,1,60,352,1
036496-01042021,2021-04-01,2021,17:07:39,17,Fire,Secondary Fire,,Outdoor,Playground/Recreation area (not equipment),On land associated with building,EN3 7SS,EN3,207201196.0,20706818,E09000010,ENFIELD,Enfield,E05013689,Ponders End,Ponders End,536730.0,196140.0,536750,196150,51.64744146,-0.025142051,London,Enfield,1197.0,Enfield,,,1.0,1.0,1,60,352,1
036673-01042021,2021-04-01,2021,23:30:12,23,Fire,Secondary Fire,,Outdoor,Domestic garden (vegetation not equipment) ,On land associated with building,TW3 2JG,TW3,100022000000.0,22401522,E09000027,RICHMOND UPON THAMES,Richmond Upon thames,E05013791,Whitton,Whitton,513630.0,174242.0,513650,174250,51.4557638,-0.365926534,London,Heston,603.0,Twickenham,,,1.0,1.0,1,60,352,2
037076-02042021,2021-04-02,2021,19:45:48,19,Fire,Secondary Fire,,Outdoor,Park ,On land associated with building,DA5 1PQ,DA5,10011844956.0,20100173,E09000004,BEXLEY,Bexley,E05011222,CRAYFORD,CRAYFORD,550143.0,174321.0,550150,174350,51.44798161,0.159284562,London,Bexley,216.0,Bexley,,,1.0,1.0,1,60,352,1
037106-02042021,2021-04-02,2021,21:04:48,21,Fire,Secondary Fire,,Outdoor,Scrub land ,Open land/water - nearest gazetteer location,RM7 0UJ,RM7,10091588645.0,19900414,E09000002,BARKING AND DAGENHAM,Barking And dagenham,E05014059,Eastbrook & Rush Green,Eastbrook & Rush Green,550427.0,186779.0,550450,186750,51.55984339,0.168675519,London,Dagenham,202.0,Dagenham,,,1.0,1.0,1,60,352,1
037153-02042021,2021-04-02,2021,23:26:24,23,Fire,Secondary Fire,,Outdoor,Scrub land ,Open land/water - nearest gazetteer location,E12 5DB,E12,10034508957.0,22208160,E09000025,NEWHAM,Newham,E05000488,MANOR PARK,MANOR PARK,541667.0,185997.0,541650,185950,51.55508653,0.042081291,London,Stratford,413.0,East Ham,,,1.0,1.0,1,60,352,1
037128-02042021,2021-04-02,2021,21:56:20,21,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,W1K 7AN,W1K,10033559756.0,8400585,E09000033,WESTMINSTER,Westminster,E05013796,Hyde Park,Hyde Park,527985.0,180533.0,527950,180550,51.5092503,-0.157138765,London,Soho,398.0,Kensington,,,1.0,1.0,1,60,352,1
037074-02042021,2021-04-02,2021,19:42:05,19,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,EN1 4EU,EN1,207153100.0,20702753,E09000010,ENFIELD,Enfield,E05013677,Carterhatch,Carterhatch,534957.0,198252.0,534950,198250,51.66685315,-0.049934375,London,Enfield,229.0,Enfield,,,1.0,1.0,1,60,352,1
037115-02042021,2021-04-02,2021,21:26:20,21,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,E12 5SB,E12,10023771584.0,22302576,E09000026,REDBRIDGE,Redbridge,E05011254,WANSTEAD PARK,WANSTEAD PARK,540956.0,186320.0,540950,186350,51.5581602,0.0319652,London,Leytonstone,338.0,Leytonstone,,,1.0,1.0,1,60,352,1
037069-02042021,2021-04-02,2021,19:21:56,19,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,SW11 4NJ,SW11,121054051.0,22900030,E09000032,WANDSWORTH,Wandsworth,E05014010,Battersea Park,Battersea Park,528156.0,177079.0,528150,177050,51.47816859,-0.155930898,London,Battersea,1150.0,Clapham,,,1.0,1.0,1,60,352,1
037117-02042021,2021-04-02,2021,21:32:12,21,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,BR5 1AP,BR5,100020000000.0,20300335,E09000006,BROMLEY,Bromley,E05014003,Petts Wood & Knoll,Petts Wood & Knoll,544021.0,166781.0,544050,166750,51.38181565,0.068179858,London,Orpington,451.0,Orpington,,,1.0,1.0,1,60,352,1
037017-02042021,2021-04-02,2021,17:52:51,17,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,HA5 2ND,HA5,768011777.0,21402386,E09000017,HILLINGDON,Hillingdon,E05013577,Ruislip,Ruislip,509893.0,189126.0,509850,189150,51.59028438,-0.415056119,London,Ruislip,356.0,Ruislip,,,1.0,1.0,1,60,352,1
