IncidentNumber,DateOfCall,CalYear,TimeOfCall,HourOfCall,IncidentGroup,StopCodeDescription,SpecialServiceType,PropertyCategory,PropertyType,AddressQualifier,Postcode_full,Postcode_district,UPRN,USRN,IncGeo_BoroughCode,IncGeo_BoroughName,ProperCase,IncGeo_WardCode,IncGeo_WardName,IncGeo_WardNameNew,Easting_m,Northing_m,Easting_rounded,Northing_rounded,Latitude,Longitude,FRS,IncidentStationGround,FirstPumpArriving_AttendanceTime,FirstPumpArriving_DeployedFromStation,SecondPumpArriving_AttendanceTime,SecondPumpArriving_DeployedFromStation,NumStationsWithPumpsAttending,NumPumpsAttending,PumpCount,PumpMinutesRounded,Notional Cost (£),NumCalls
065017-07052022,2022-05-07,2022,14:08:38,14,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,BR1 5PT,BR1,100022000000.0,22001348,E09000023,LEWISHAM,Lewisham,E05013720,Downham,Downham,539481.0,171717.0,539450,171750,51.42730192,0.004923914,London,Bromley,250.0,Bromley,,,1.0,1.0,1,60,364,1.0
064901-07052022,2022-05-07,2022,09:34:01,9,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,TW2 6AB,TW2,100022000000.0,22401455,E09000027,RICHMOND UPON THAMES,Richmond Upon thames,E05013781,Heathfield,Heathfield,512613.0,173028.0,512650,173050,51.44505816,-0.380937891,London,Twickenham,435.0,Twickenham,,,1.0,1.0,1,60,364,1.0
064847-07052022,2022-05-07,2022,06:06:13,6,Fire,Primary Fire,,Outdoor Structure,Recycling collection point/ bottle bank,On land associated with building,SE7 8RX,SE7,10010256102.0,20801162,E09000011,GREENWICH,Greenwich,E05014075,Charlton Village & Riverside,Charlton Village & Riverside,541505.0,178843.0,541550,178850,51.49083905,0.036873177,London,East Greenwich,255.0,East Greenwich,496.0,Plumstead,2.0,2.0,4,353,2142,2.0
064791-07052022,2022-05-07,2022,02:50:41,2,Fire,Secondary Fire,,Outdoor,Scrub land ,Open land/water - nearest gazetteer location,IG11 8AS,IG11,100100176.0,19900651,E09000002,BARKING AND DAGENHAM,Barking And dagenham,E05014053,Abbey,Abbey,544076.0,183864.0,544050,183850,51.53530401,0.075927042,London,Barking,303.0,Barking,,,1.0,1.0,1,60,364,1.0
065037-07052022,2022-05-07,2022,14:35:58,14,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,DA6 7QD,DA6,100020000000.0,20100654,E09000004,BEXLEY,Bexley,E05011222,CRAYFORD,CRAYFORD,550207.0,174697.0,550250,174650,51.45134465,0.160355534,London,Bexley,225.0,Bexley,,,1.0,1.0,1,60,364,1.0
065630-08052022,2022-05-08,2022,18:45:34,18,Fire,Secondary Fire,,Outdoor Structure,Fence,Correct incident location,EN1 1JB,EN1,207113254.0,20702475,E09000010,ENFIELD,Enfield,E05013691,Southbury,Southbury,533916.0,195458.0,533950,195450,51.6419892,-0.0660529,London,Edmonton,334.0,Edmonton,,,1.0,1.0,1,60,364,2.0
065699-08052022,2022-05-08,2022,21:15:23,21,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,N13 5ST,N13,207179050.0,20704326,E09000010,ENFIELD,Enfield,E05013683,Highfield,Highfield,531793.0,192879.0,531750,192850,51.61931809,-0.097682507,London,Edmonton,525.0,Tottenham,,,1.0,1.0,1,60,364,1.0
065689-08052022,2022-05-08,2022,20:51:00,20,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,UB6 8TJ,UB6,12146197.0,20602679,E09000009,EALING,Ealing,E05013534,Perivale,Perivale,515714.0,182485.0,515750,182450,51.52943087,-0.333244989,London,Ealing,316.0,Ealing,,,1.0,1.0,1,60,364,1.0
065681-08052022,2022-05-08,2022,20:44:49,20,Fire,Secondary Fire,,Outdoor,Wasteland ,On land associated with building,IG3 8XD,IG3,10023189147.0,22301822,E09000026,REDBRIDGE,Redbridge,E05011251,SEVEN KINGS,SEVEN KINGS,546360.0,187584.0,546350,187550,51.56814217,0.110380465,London,Ilford,252.0,Ilford,195.0,Ilford,1.0,2.0,2,60,364,3.0
065680-08052022,2022-05-08,2022,20:42:33,20,Fire,Secondary Fire,,Outdoor Structure,Fence,Correct incident location,NW11 8NE,NW11,200058533.0,20021680,E09000003,BARNET,Barnet,E05013631,Childs Hill,Childs Hill,525079.0,187130.0,525050,187150,51.56918868,-0.196660592,London,West Hampstead,296.0,West Hampstead,,,1.0,1.0,1,60,364,1.0
065667-08052022,2022-05-08,2022,19:52:58,19,Fire,Secondary Fire,,Outdoor,Hedge,On land associated with building,SE10 0YH,SE10,10010261881.0,20800109,E09000011,GREENWICH,Greenwich,E05014076,East Greenwich,East Greenwich,539177.0,178488.0,539150,178450,51.48822899,0.003223315,London,East Greenwich,391.0,Deptford,,,1.0,1.0,1,60,364,1.0
065657-08052022,2022-05-08,2022,19:37:59,19,Fire,Primary Fire,,Outdoor,Woodland/forest - conifers/softwood ,Open land/water - nearest gazetteer location,E11 1NP,E11,200001000000.0,22886800,E09000031,WALTHAM FOREST,Waltham Forest,E05013887,Forest,Forest,539048.0,188843.0,539050,188850,51.58130661,0.005451003,London,Leytonstone,367.0,Walthamstow,,,1.0,1.0,1,60,364,1.0
065653-08052022,2022-05-08,2022,19:30:58,19,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,TW13 6PX,TW13,10093768186.0,21500632,E09000018,HOUNSLOW,Hounslow,E05013615,Hanworth Park,Hanworth Park,511656.0,172219.0,511650,172250,51.43798063,-0.39496731,London,Feltham,374.0,Feltham,,,1.0,1.0,1,60,364,3.0
065729-08052022,2022-05-08,2022,22:25:58,22,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,E5 9QY,E5,10008300206.0,20900602,E09000012,HACKNEY,Hackney,E05009380,LEA BRIDGE,LEA BRIDGE,535522.0,186361.0,535550,186350,51.55985808,-0.04636648,London,Homerton,153.0,Homerton,,,1.0,1.0,1,60,364,2.0
065612-08052022,2022-05-08,2022,17:55:44,17,Fire,Secondary Fire,,Outdoor,Railway ,On land associated with building,NW10 7AA,NW10,202136756.0,20201443,E09000005,BRENT,Brent,E05013510,Stonebridge,Stonebridge,520889.0,183353.0,520850,183350,51.53614987,-0.258378991,London,Park Royal,151.0,Park Royal,,,1.0,1.0,1,88,534,1.0
065650-08052022,2022-05-08,2022,19:23:52,19,Fire,Secondary Fire,,Outdoor Structure,Fence,On land associated with building,KT3 5NB,KT3,100022000000.0,21800597,E09000021,KINGSTON UPON THAMES,Kingston Upon thames,E05013942,Old Malden,Old Malden,521209.0,166727.0,521250,166750,51.38665482,-0.259466368,London,New Malden,296.0,New Malden,,,1.0,1.0,1,60,364,1.0
065602-08052022,2022-05-08,2022,17:23:50,17,Fire,Secondary Fire,,Outdoor,Tree scrub ,Nearby address - no building in street,SE28 0BQ,SE28,10025571910.0,20801073,E09000011,GREENWICH,Greenwich,E05014091,West Thamesmead,West Thamesmead,545297.0,179059.0,545250,179050,51.49182187,0.091542066,London,Plumstead,303.0,Plumstead,,,1.0,1.0,1,60,364,1.0
065325-08052022,2022-05-08,2022,02:27:57,2,Fire,Secondary Fire,,Outdoor Structure,Fence,In street outside gazetteer location,N21 1LE,N21,207036921.0,20704047,E09000010,ENFIELD,Enfield,E05013696,Winchmore Hill,Winchmore Hill,531192.0,194682.0,531150,194650,51.63565737,-0.105674671,London,Southgate,216.0,Southgate,,,1.0,1.0,1,60,364,2.0
065426-08052022,2022-05-08,2022,09:46:56,9,Fire,Secondary Fire,,Outdoor,Heathland ,Open land/water - nearest gazetteer location,CR0 5RF,CR0,10001003651.0,20502823,E09000008,CROYDON,Croydon,E05011483,SHIRLY SOUTH,SHIRLY SOUTH,535232.0,164142.0,535250,164150,51.36025847,-0.059032599,London,Addington,326.0,Addington,,,1.0,1.0,1,60,364,1.0
065462-08052022,2022-05-08,2022,12:05:51,12,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,E2 0HW,E2,6647254.0,22700365,E09000030,TOWER HAMLETS,Tower Hamlets,E05009317,Bethnal Green,Bethnal Green,535145.0,182595.0,535150,182550,51.5261114,-0.053240784,London,Bethnal Green,426.0,Bethnal Green,,,1.0,1.0,1,60,364,1.0
065511-08052022,2022-05-08,2022,13:42:32,13,Fire,Primary Fire,,Outdoor Structure,Other outdoor structures ,On land associated with building,N2 9RQ,N2,200109715.0,20032800,E09000003,BARNET,Barnet,E05013636,East Finchley,East Finchley,526748.0,190751.0,526750,190750,51.60135075,-0.171275223,London,Finchley,334.0,Finchley,412.0,Hornsey,2.0,2.0,2,81,491,1.0
065607-08052022,2022-05-08,2022,17:46:58,17,Fire,Secondary Fire,,Outdoor,Hedge,Open land/water - nearest gazetteer location,W10 5LW,W10,217003155.0,21700806,E09000020,KENSINGTON AND CHELSEA,Kensington And chelsea,E05009394,DALGARNO,DALGARNO,523714.0,182095.0,523750,182050,51.52423536,-0.218106592,London,North Kensington,203.0,North Kensington,,,1.0,1.0,1,60,364,1.0
065527-08052022,2022-05-08,2022,14:26:14,14,Fire,Secondary Fire,,Outdoor,Grassland/ pasture/ grazing etc ,On land associated with building,TW13 7EJ,TW13,10001273459.0,21590095,E09000018,HOUNSLOW,Hounslow,E05013615,Hanworth Park,Hanworth Park,511228.0,172435.0,511250,172450,51.4400038,-0.401044038,London,Feltham,583.0,Heston,,,1.0,1.0,1,60,364,2.0
065543-08052022,2022-05-08,2022,15:09:31,15,Fire,Secondary Fire,,Outdoor,Grassland/ pasture/ grazing etc ,Open land/water - nearest gazetteer location,UB3 4RD,UB3,10091098673.0,21400509,E09000017,HILLINGDON,Hillingdon,E05013570,Heathrow Villages,Heathrow Villages,509962.0,178150.0,509950,178150,51.49161471,-0.417476001,London,Hayes,425.0,Heathrow,,,1.0,1.0,1,67,406,1.0
065572-08052022,2022-05-08,2022,16:07:11,16,Fire,Secondary Fire,,Outdoor,Park ,Nearby address - no building in street,E2 0FU,E2,6150851.0,22700252,E09000030,TOWER HAMLETS,Tower Hamlets,E05009317,Bethnal Green,Bethnal Green,535162.0,182576.0,535150,182550,51.52593454,-0.053001821,London,Bethnal Green,254.0,Bethnal Green,,,1.0,1.0,1,60,364,1.0
065518-08052022,2022-05-08,2022,14:03:12,14,Fire,Secondary Fire,,Outdoor,Hedge,Open land/water - nearest gazetteer location,TW13 7NA,TW13,10094944724.0,21500716,E09000018,HOUNSLOW,Hounslow,E05013615,Hanworth Park,Hanworth Park,510246.0,171899.0,510250,171850,51.43537715,-0.415334173,London,Feltham,380.0,Feltham,,,1.0,1.0,1,60,364,1.0
066279-09052022,2022-05-09,2022,21:19:32,21,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street close to gazetteer location,TN14 7NZ,TN14,100020000000.0,20302994,E09000006,BROMLEY,Bromley,E05013996,Darwin,Darwin,545502.0,157863.0,545550,157850,51.30130538,0.085814458,London,Biggin Hill,697.0,Biggin Hill,1103.0,Addington,2.0,2.0,2,60,364,1.0
066272-09052022,2022-05-09,2022,20:54:49,20,Fire,Secondary Fire,,Outdoor,Park ,On land associated with building,N1 7QE,N1,10008350725.0,20950391,E09000012,HACKNEY,Hackney,E05009378,HOXTON WEST,HOXTON WEST,532342.0,183145.0,532350,183150,51.53171658,-0.093411733,London,Islington,184.0,Shoreditch,,,1.0,1.0,1,60,364,1.0
066236-09052022,2022-05-09,2022,19:54:46,19,Fire,Secondary Fire,,Outdoor,Heathland ,Open land/water - nearest gazetteer location,TW13 5HD,TW13,10091693145.0,21500136,E09000018,HOUNSLOW,Hounslow,E05013615,Hanworth Park,Hanworth Park,511652.0,173034.0,511650,173050,51.44530524,-0.394754987,London,Feltham,248.0,Feltham,,,1.0,1.0,1,60,364,1.0
066201-09052022,2022-05-09,2022,19:23:15,19,Fire,Secondary Fire,,Outdoor,Hedge,In street close to gazetteer location,IG1 3AF,IG1,10034911575.0,22303417,E09000026,REDBRIDGE,Redbridge,E05011253,VALENTINES,VALENTINES,543262.0,186401.0,543250,186450,51.5583136,0.065226164,London,Ilford,314.0,Ilford,,,1.0,1.0,1,60,364,5.0
066193-09052022,2022-05-09,2022,19:11:29,19,Fire,Secondary Fire,,Outdoor,Straw/stubble burning ,In street close to gazetteer location,SM3 9DT,SM3,5870128248.0,22606372,E09000029,SUTTON,Sutton,E05013764,Stonecot,Stonecot,524274.0,165979.0,524250,165950,51.37927514,-0.215694951,London,Sutton,244.0,Sutton,393.0,Wimbledon,2.0,2.0,3,113,686,3.0
066188-09052022,2022-05-09,2022,19:07:13,19,Fire,Secondary Fire,,Outdoor,Scrub land ,Open land/water - nearest gazetteer location,TW13 5HD,TW13,10091693145.0,21500136,E09000018,HOUNSLOW,Hounslow,E05013615,Hanworth Park,Hanworth Park,511659.0,173038.0,511650,173050,51.44533983,-0.394666365,London,Feltham,285.0,Feltham,,,1.0,1.0,1,60,364,2.0
066165-09052022,2022-05-09,2022,18:32:08,18,Fire,Secondary Fire,,Outdoor Structure,Cables ,In street outside gazetteer location,SW16 6NT,SW16,121022578.0,22903352,E09000032,WANDSWORTH,Wandsworth,E05014013,Furzedown,Furzedown,529074.0,170797.0,529050,170750,51.4215029,-0.145008126,London,Tooting,218.0,Tooting,,,1.0,1.0,1,73,443,3.0
066136-09052022,2022-05-09,2022,17:42:53,17,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,BR2 7PJ,BR2,100020000000.0,20301770,E09000006,BROMLEY,Bromley,E05013998,Hayes & Coney Hall,Hayes & Coney Hall,539840.0,167038.0,539850,167050,51.38517505,0.008248861,London,Bromley,460.0,Bromley,,,1.0,1.0,1,60,364,1.0
066135-09052022,2022-05-09,2022,17:41:49,17,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,KT1 3SB,KT1,100022000000.0,21800732,E09000021,KINGSTON UPON THAMES,Kingston Upon thames,E05013933,Coombe Vale,Coombe Vale,520014.0,169089.0,520050,169050,51.40813501,-0.275825612,London,New Malden,452.0,New Malden,,,1.0,1.0,1,60,364,2.0
066131-09052022,2022-05-09,2022,17:28:23,17,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,DA15 8TJ,DA15,10011844878.0,20100128,E09000004,BEXLEY,Bexley,E05011220,BLACKFEN & LAMORBEY,BLACKFEN & LAMORBEY,545354.0,174210.0,545350,174250,51.44823148,0.09036517,London,Eltham,256.0,Eltham,,,1.0,1.0,1,60,364,1.0
066109-09052022,2022-05-09,2022,16:47:49,16,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,EN4 0NT,EN4,200154338.0,20020040,E09000003,BARNET,Barnet,E05013628,Barnet Vale,Barnet Vale,525694.0,197287.0,525650,197250,51.6603243,-0.184143027,London,Barnet,643.0,Southgate,,,1.0,1.0,1,60,364,2.0
066102-09052022,2022-05-09,2022,16:35:07,16,Fire,Secondary Fire,,Outdoor,Hedge,Open land/water - nearest gazetteer location,DA8 2DN,DA8,100020000000.0,20101584,E09000004,BEXLEY,Bexley,E05011231,SLADE GREEN & NORTHEND,SLADE GREEN & NORTHEND,552139.0,176540.0,552150,176550,51.46738304,0.188938221,London,Bexley,361.0,Bexley,,,1.0,1.0,1,60,364,4.0
066071-09052022,2022-05-09,2022,15:32:20,15,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,EN4 0NT,EN4,200154338.0,20020040,E09000003,BARNET,Barnet,E05013628,Barnet Vale,Barnet Vale,525695.0,197288.0,525650,197250,51.66033595,-0.184135805,London,Barnet,953.0,Southgate,,,1.0,1.0,1,60,364,1.0
066030-09052022,2022-05-09,2022,13:58:47,13,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,RM13 9LQ,RM13,10070703652.0,21300771,E09000016,HAVERING,Havering,E05013979,Rainham & Wennington,Rainham & Wennington,553004.0,182867.0,553050,182850,51.52400428,0.204129182,London,Wennington,331.0,Wennington,,,1.0,1.0,1,60,364,3.0
066006-09052022,2022-05-09,2022,13:19:07,13,Fire,Secondary Fire,,Outdoor,Landfill site ,In street close to gazetteer location,RM13 9FL,RM13,10070703694.0,21300820,E09000016,HAVERING,Havering,E05013979,Rainham & Wennington,Rainham & Wennington,554210.0,181644.0,554250,181650,51.5126898,0.220951669,London,Wennington,247.0,Wennington,,,1.0,1.0,1,60,364,1.0
065836-09052022,2022-05-09,2022,05:14:45,5,Fire,Secondary Fire,,Outdoor,Wasteland ,Open land/water - nearest gazetteer location,RM13 9FL,RM13,10025467968.0,21320397,E09000016,HAVERING,Havering,E05013979,Rainham & Wennington,Rainham & Wennington,554364.0,181463.0,554350,181450,51.51101859,0.223100527,London,Wennington,315.0,Wennington,,,1.0,1.0,1,60,364,1.0
066779-10052022,2022-05-10,2022,20:11:33,20,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street close to gazetteer location,N4 1HW,N4,10025713287.0,20900468,E09000012,HACKNEY,Hackney,E05009387,Woodberry Down,Woodberry Down,531942.0,187723.0,531950,187750,51.57295238,-0.097465522,London,Stoke Newington,271.0,Holloway,,,1.0,1.0,1,60,364,1.0
066686-10052022,2022-05-10,2022,17:21:41,17,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,UB4 0RW,UB4,768010741.0,21400809,E09000017,HILLINGDON,Hillingdon,E05013582,Wood End,Wood End,509764.0,181501.0,509750,181550,51.52177568,-0.419290482,London,Hillingdon,283.0,Hillingdon,,,1.0,1.0,1,60,364,1.0
066510-10052022,2022-05-10,2022,10:57:58,10,Fire,Primary Fire,,Outdoor Structure,Other outdoor structures ,On land associated with building,HA1 2RD,HA1,100021000000.0,21201061,E09000015,HARROW,Harrow,E05013546,Greenhill,Greenhill,516161.0,188767.0,516150,188750,51.5857989,-0.324725136,London,Harrow,471.0,Northolt,486.0,Northolt,1.0,2.0,2,142,861,1.0
066682-10052022,2022-05-10,2022,17:19:31,17,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,DA15 8TJ,DA15,10011844878.0,20100128,E09000004,BEXLEY,Bexley,E05011220,BLACKFEN & LAMORBEY,BLACKFEN & LAMORBEY,545253.0,174146.0,545250,174150,51.44768106,0.088885178,London,Eltham,294.0,Eltham,,,1.0,1.0,1,60,364,1.0
066429-10052022,2022-05-10,2022,07:43:51,7,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,N18 2HG,N18,207169102.0,20704099,E09000010,ENFIELD,Enfield,E05013679,Edmonton Green,Edmonton Green,534545.0,192464.0,534550,192450,51.61493452,-0.058116383,London,Edmonton,371.0,Edmonton,,,1.0,1.0,1,60,364,1.0
066368-10052022,2022-05-10,2022,02:38:14,2,Fire,Secondary Fire,,Outdoor Structure,Fence,On land associated with building,IG3 8PH,IG3,100022000000.0,22302339,E09000026,REDBRIDGE,Redbridge,E05011251,SEVEN KINGS,SEVEN KINGS,545738.0,187366.0,545750,187350,51.56634675,0.101317024,London,Ilford,209.0,Ilford,,,1.0,1.0,1,60,364,3.0
066446-10052022,2022-05-10,2022,08:42:20,8,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,EN4 0NT,EN4,200154338.0,20020040,E09000003,BARNET,Barnet,E05013628,Barnet Vale,Barnet Vale,525738.0,197250.0,525750,197250,51.65998334,-0.183521842,London,Barnet,467.0,Barnet,,,1.0,1.0,1,78,473,1.0
066916-11052022,2022-05-11,2022,01:33:06,1,Fire,Secondary Fire,,Outdoor Structure,Fence,Correct incident location,SE8 4EB,SE8,100022000000.0,22000019,E09000023,LEWISHAM,Lewisham,E05013716,Brockley,Brockley,537384.0,176471.0,537350,176450,51.4705372,-0.023370374,London,Greenwich,300.0,Greenwich,332.0,Lewisham,2.0,2.0,2,104,631,5.0
066933-11052022,2022-05-11,2022,01:55:02,1,Fire,Secondary Fire,,Outdoor Structure,Fence,On land associated with building,DA8 3PS,DA8,10011861837.0,20100348,E09000004,BEXLEY,Bexley,E05011217,BARNEHURST,BARNEHURST,551542.0,176900.0,551550,176950,51.4707852,0.180510224,London,Erith,329.0,Bexley,,,1.0,1.0,2,142,861,7.0
067001-11052022,2022-05-11,2022,08:23:37,8,Fire,Secondary Fire,,Outdoor,Hedge,In street outside gazetteer location,RM9 5BJ,RM9,100024021.0,19900279,E09000002,BARKING AND DAGENHAM,Barking And dagenham,E05014067,Parsloes,Parsloes,548557.0,185469.0,548550,185450,51.54857078,0.141161103,London,Dagenham,548.0,Dagenham,,,1.0,1.0,1,60,364,1.0
067015-11052022,2022-05-11,2022,09:15:56,9,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,SM6 0HP,SM6,5870076485.0,22605699,E09000029,SUTTON,Sutton,E05013771,Wallington South,Wallington South,528695.0,163903.0,528650,163950,51.35963505,-0.152954719,London,Wallington,187.0,Wallington,,,1.0,1.0,1,60,364,1.0
067128-11052022,2022-05-11,2022,12:31:59,12,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street close to gazetteer location,SW4 9DE,SW4,100022000000.0,21901507,E09000022,LAMBETH,Lambeth,E05014099,Clapham Common & Abbeville,Clapham Common & Abbeville,529024.0,174744.0,529050,174750,51.45698383,-0.144291609,London,Clapham,208.0,Clapham,,,1.0,1.0,1,60,364,1.0
067162-11052022,2022-05-11,2022,13:41:38,13,Fire,Primary Fire,,Outdoor Structure,Other outdoor structures ,In street outside gazetteer location,SW6 2UP,SW6,34075082.0,21000884,E09000013,HAMMERSMITH AND FULHAM,Hammersmith And fulham,E05013747,Sands End,Sands End,526143.0,175930.0,526150,175950,51.46828889,-0.185315362,London,Fulham,276.0,Wandsworth,,,1.0,1.0,2,207,1256,4.0
067375-11052022,2022-05-11,2022,19:55:42,19,Fire,Primary Fire,,Outdoor Structure,Other outdoor structures ,On land associated with building,W7 3SU,W7,12124771.0,20602323,E09000009,EALING,Ealing,E05013525,Hanwell Broadway,Hanwell Broadway,515503.0,180158.0,515550,180150,51.5085574,-0.337041358,London,Ealing,230.0,Ealing,235.0,Southall,2.0,2.0,2,197,1195,1.0
067455-11052022,2022-05-11,2022,23:11:11,23,Fire,Secondary Fire,,Outdoor,Hedge,Open land/water - nearest gazetteer location,E10 7QL,E10,100023000000.0,22850300,E09000031,WALTHAM FOREST,Waltham Forest,E05013895,Lea Bridge,Lea Bridge,535555.0,186849.0,535550,186850,51.56423985,-0.045698447,London,Leyton,497.0,Homerton,,,1.0,1.0,1,60,364,1.0
067949-12052022,2022-05-12,2022,23:48:16,23,Fire,Secondary Fire,,Outdoor Structure,Fence,Correct incident location,IG1 3DN,IG1,200002000000.0,22302752,E09000026,REDBRIDGE,Redbridge,E05011253,VALENTINES,VALENTINES,543017.0,187069.0,543050,187050,51.56437469,0.061976747,London,Ilford,1057.0,Ilford,,,1.0,1.0,1,60,364,1.0
067834-12052022,2022-05-12,2022,18:32:04,18,Fire,Primary Fire,,Outdoor Structure,Outdoor storage ,On land associated with building,NW2 7JH,NW2,202112739.0,20201557,E09000005,BRENT,Brent,E05013500,Dollis Hill,Dollis Hill,522634.0,186718.0,522650,186750,51.56601651,-0.232050391,London,Willesden,362.0,Hendon,,,1.0,1.0,1,60,364,1.0
067715-12052022,2022-05-12,2022,14:46:12,14,Fire,Secondary Fire,,Outdoor,Heathland ,On land associated with building,SE18 1QB,SE18,10010228047.0,20801483,E09000011,GREENWICH,Greenwich,E05014088,Plumstead Common,Plumstead Common,545124.0,177869.0,545150,177850,51.48116889,0.088562683,London,Plumstead,762.0,Plumstead,,,1.0,1.0,1,60,364,1.0
067812-12052022,2022-05-12,2022,18:06:24,18,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,RM3 9RJ,RM3,100021000000.0,21300122,E09000016,HAVERING,Havering,E05013971,Gooshays,Gooshays,554741.0,192232.0,554750,192250,51.60767125,0.233257568,London,Harold Hill,305.0,Harold Hill,,,1.0,1.0,1,60,364,1.0
067581-12052022,2022-05-12,2022,08:31:27,8,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street remote from gazetteer location,EN4 0NT,EN4,200154338.0,20020040,E09000003,BARNET,Barnet,E05013628,Barnet Vale,Barnet Vale,525677.0,197214.0,525650,197250,51.65967214,-0.184419622,London,Barnet,2.0,Barnet,,,1.0,1.0,1,60,364,1.0
067552-12052022,2022-05-12,2022,06:49:53,6,Fire,Secondary Fire,,Outdoor,Railway ,Railway land or rolling stock,NW11 7RN,NW11,200208245.0,20031620,E09000003,BARNET,Barnet,E05013631,Childs Hill,Childs Hill,525377.0,187437.0,525350,187450,51.57187632,-0.192244816,London,West Hampstead,317.0,West Hampstead,336.0,West Hampstead,2.0,3.0,3,146,886,1.0
067599-12052022,2022-05-12,2022,09:36:01,9,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,SE19 3LN,SE19,10090382933.0,20500122,E09000008,CROYDON,Croydon,E05011467,CRYSTAL PALACE & UPPER NORWOOD,CRYSTAL PALACE & UPPER NORWOOD,532818.0,169855.0,532850,169850,51.41217124,-0.091548417,London,Norbury,319.0,West Norwood,,,1.0,1.0,1,60,364,1.0
068496-13052022,2022-05-13,2022,23:32:40,23,Fire,Secondary Fire,,Outdoor,Tree scrub ,Railway land or rolling stock,SW15 1BW,SW15,100023000000.0,22900383,E09000032,WANDSWORTH,Wandsworth,E05014022,Thamesfield,Thamesfield,522825.0,175526.0,522850,175550,51.46539108,-0.233199086,London,Wandsworth,297.0,Wandsworth,638.0,Fulham,2.0,2.0,2,262,1589,8.0
068484-13052022,2022-05-13,2022,23:07:44,23,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street close to gazetteer location,SW15 1AW,SW15,100023000000.0,22900986,E09000032,WANDSWORTH,Wandsworth,E05014022,Thamesfield,Thamesfield,523673.0,175368.0,523650,175350,51.46378568,-0.221053934,London,Wandsworth,259.0,Wandsworth,,,1.0,1.0,1,60,364,3.0
068410-13052022,2022-05-13,2022,20:54:39,20,Fire,Secondary Fire,,Outdoor,Park ,On land associated with building,NW4 2PN,NW4,200151568.0,20035620,E09000003,BARNET,Barnet,E05013643,Hendon,Hendon,523348.0,188368.0,523350,188350,51.58069003,-0.221175948,London,Hendon,194.0,Hendon,,,1.0,1.0,1,60,364,1.0
068407-13052022,2022-05-13,2022,20:48:08,20,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,RM9 5RX,RM9,100105226.0,19900144,E09000002,BARKING AND DAGENHAM,Barking And dagenham,E05014067,Parsloes,Parsloes,547806.0,184713.0,547850,184750,51.54197509,0.130028253,London,Barking,312.0,Dagenham,,,1.0,1.0,1,60,364,2.0
068405-13052022,2022-05-13,2022,20:45:35,20,Fire,Secondary Fire,,Outdoor,Scrub land ,Open land/water - nearest gazetteer location,TW4 5AD,TW4,100022000000.0,21500462,E09000018,HOUNSLOW,Hounslow,E05013622,Hounslow Heath,Hounslow Heath,512183.0,174961.0,512150,174950,51.46251776,-0.386509477,London,Feltham,185.0,Feltham,,,1.0,1.0,1,60,364,4.0
068291-13052022,2022-05-13,2022,17:14:16,17,Fire,Secondary Fire,,Outdoor,Park ,On land associated with building,EN4 9BS,EN4,200151589.0,20044140,E09000003,BARNET,Barnet,E05013635,East Barnet,East Barnet,526624.0,196378.0,526650,196350,51.65194755,-0.171036688,London,Barnet,260.0,Barnet,,,1.0,1.0,1,60,364,1.0
