IncidentNumber,DateOfCall,CalYear,TimeOfCall,HourOfCall,IncidentGroup,StopCodeDescription,SpecialServiceType,PropertyCategory,PropertyType,AddressQualifier,Postcode_full,Postcode_district,UPRN,USRN,IncGeo_BoroughCode,IncGeo_BoroughName,ProperCase,IncGeo_WardCode,IncGeo_WardName,IncGeo_WardNameNew,Easting_m,Northing_m,Easting_rounded,Northing_rounded,Latitude,Longitude,FRS,IncidentStationGround,FirstPumpArriving_AttendanceTime,FirstPumpArriving_DeployedFromStation,SecondPumpArriving_AttendanceTime,SecondPumpArriving_DeployedFromStation,NumStationsWithPumpsAttending,NumPumpsAttending,PumpCount,PumpMinutesRounded,Notional Cost (£),NumCalls
066378-12052023,2023-05-12,2023,14:43:58,14,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,N8 9EG,N8,5300100911.0,21603105,E09000019,ISLINGTON,Islington,E05013705,HILLRISE,HILLRISE,530254.0,187829.0,530250,187850,51.57429463,-0.121765073,London,Holloway,343.0,Holloway,,,1.0,1.0,1,60,388,1.0
067279-14052023,2023-05-14,2023,08:58:53,8,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,W5 4NH,W5,200004000000.0,20602411,E09000018,HOUNSLOW,Hounslow,E05013609,CHISWICK GUNNERSBURY,CHISWICK GUNNERSBURY,519195.0,179287.0,519150,179250,51.49997062,-0.284165168,London,Acton,392.0,Acton,,,1.0,1.0,1,60,388,1.0
067325-14052023,2023-05-14,2023,10:55:44,10,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,IG1 3QN,IG1,100022000000.0,22302760,E09000026,REDBRIDGE,Redbridge,E05011241,CRANBROOK,CRANBROOK,543061.0,187873.0,543050,187850,51.5715857,0.062939291,London,Ilford,327.0,Ilford,,,1.0,1.0,1,60,388,1.0
067369-14052023,2023-05-14,2023,13:07:39,13,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,SE3 8PZ,SE3,100021000000.0,20801603,E09000011,GREENWICH,Greenwich,E05014083,KIDBROOKE PARK,KIDBROOKE PARK,541594.0,176498.0,541550,176450,51.4697464,0.037211582,London,East Greenwich,409.0,East Greenwich,,,1.0,1.0,1,60,388,1.0
067519-14052023,2023-05-14,2023,18:18:07,18,Fire,Secondary Fire,,Outdoor,Hedge,On land associated with building,N9 7EF,N9,207179121.0,20704567,E09000010,ENFIELD,Enfield,E05013685,LOWER EDMONTON,LOWER EDMONTON,534599.0,193838.0,534550,193850,51.6272682,-0.056805885,London,Edmonton,177.0,Edmonton,,,1.0,1.0,1,60,388,1.0
068166-15052023,2023-05-15,2023,21:26:28,21,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,CR0 3RD,CR0,10090382935.0,20500813,E09000008,CROYDON,Croydon,E05011487,WADDON,WADDON,531668.0,165611.0,531650,165650,51.37430237,-0.109644405,London,Croydon,331.0,Croydon,107.0,Croydon,1.0,2.0,2,60,388,4.0
068064-15052023,2023-05-15,2023,17:31:53,17,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,DA6 7NY,DA6,100020000000.0,20100213,E09000004,BEXLEY,Bexley,E05011219,BEXLEYHEATH,BEXLEYHEATH,549352.0,174492.0,549350,174450,51.44972964,0.147981626,London,Bexley,343.0,Bexley,,,1.0,1.0,1,60,388,1.0
067716-15052023,2023-05-15,2023,02:13:16,2,Fire,Secondary Fire,,Outdoor,Park ,On land associated with building,SE17 3PG,SE17,200003000000.0,22501879,E09000028,SOUTHWARK,Southwark,E05011105,NEWINGTON,NEWINGTON,531688.0,177616.0,531650,177650,51.48218364,-0.10490441,London,Lambeth,811.0,Lambeth,,,1.0,1.0,1,60,388,1.0
068545-16052023,2023-05-16,2023,15:46:57,15,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,HA4 9JN,HA4,10022796954.0,21400732,E09000017,HILLINGDON,Hillingdon,E05013567,EASTCOTE,EASTCOTE,511319.0,187170.0,511350,187150,51.57242097,-0.395089235,London,Ruislip,411.0,Harrow,,,1.0,1.0,1,60,388,2.0
069241-17052023,2023-05-17,2023,20:47:24,20,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,TW1 1JS,TW1,10070719209.0,22403675,E09000027,RICHMOND UPON THAMES,Richmond Upon thames,E05013785,ST. MARGARETS & NORTH TWICKENHAM,ST. MARGARETS & NORTH TWICKENHAM,516370.0,174171.0,516350,174150,51.45457832,-0.326535407,London,Twickenham,367.0,Heston,,,1.0,1.0,1,60,388,2.0
068826-17052023,2023-05-17,2023,02:50:38,2,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,N7 0JF,N7,5300046661.0,21600430,E09000019,ISLINGTON,Islington,E05013713,TUFNELL PARK,TUFNELL PARK,529924.0,185294.0,529950,185250,51.55158589,-0.127465395,London,Kentish Town,275.0,Holloway,,,1.0,1.0,1,60,388,1.0
068936-17052023,2023-05-17,2023,09:59:37,9,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,CR0 6NE,CR0,10090929498.0,20503194,E09000008,CROYDON,Croydon,E05011463,ADDISCOMBE WEST,ADDISCOMBE WEST,534001.0,166698.0,534050,166650,51.38352036,-0.075745168,London,Woodside,254.0,Woodside,,,1.0,1.0,1,60,388,2.0
069051-17052023,2023-05-17,2023,14:52:52,14,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,TW3 4LD,TW3,10091693892.0,21501095,E09000018,HOUNSLOW,Hounslow,E05013617,HESTON CENTRAL,HESTON CENTRAL,513168.0,176186.0,513150,176150,51.47333232,-0.371949964,London,Heston,322.0,Heston,,,1.0,1.0,1,60,388,1.0
069069-17052023,2023-05-17,2023,15:29:25,15,Fire,Secondary Fire,,Outdoor,Scrub land ,Open land/water - nearest gazetteer location,UB4 8LG,UB4,100021000000.0,21401563,E09000017,HILLINGDON,Hillingdon,E05013565,CHARVILLE,CHARVILLE,509058.0,182977.0,509050,182950,51.53517756,-0.429004629,London,Hillingdon,431.0,Hillingdon,,,1.0,1.0,1,60,388,1.0
069084-17052023,2023-05-17,2023,16:05:39,16,Fire,Secondary Fire,,Outdoor,Tree scrub ,Nearby address - no building in street,E14 3QS,E14,6061889.0,22701325,E09000030,TOWER HAMLETS,Tower Hamlets,E05009323,CANARY WHARF,CANARY WHARF,537224.0,179114.0,537250,179150,51.49432559,-0.02464455,London,Millwall,167.0,Millwall,,,1.0,1.0,1,60,388,1.0
069150-17052023,2023-05-17,2023,18:10:02,18,Fire,Secondary Fire,,Outdoor,Hedge,In street remote from gazetteer location,DA17 6NJ,DA17,10011845048.0,20100208,E09000004,BEXLEY,Bexley,E05011218,BELVEDERE,BELVEDERE,549542.0,177978.0,549550,177950,51.48099768,0.152192816,London,Erith,135.0,Erith,,,1.0,1.0,1,60,388,1.0
069644-18052023,2023-05-18,2023,17:34:25,17,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street outside gazetteer location,W1F 7HP,W1F,100023000000.0,8401373,E09000033,WESTMINSTER,Westminster,E05013808,WEST END,WEST END,529254.0,181152.0,529250,181150,51.51452035,-0.138636879,London,Soho,261.0,Soho,,,1.0,1.0,1,60,388,1.0
069411-18052023,2023-05-18,2023,09:41:23,9,Fire,Secondary Fire,,Outdoor,Railway trackside vegetation ,On land associated with building,W12 0BP,W12,34004343.0,21000318,E09000013,HAMMERSMITH AND FULHAM,Hammersmith And fulham,E05013736,COLLEGE PARK & OLD OAK,COLLEGE PARK & OLD OAK,521692.0,181215.0,521650,181250,51.51676695,-0.247549416,London,Acton,440.0,Park Royal,809.0,Acton,2.0,2.0,2,60,388,2.0
070122-19052023,2023-05-19,2023,13:56:41,13,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,E2 8DD,E2,10008244008.0,20900581,E09000012,HACKNEY,Hackney,E05009377,HOXTON EAST & SHOREDITCH,HOXTON EAST & SHOREDITCH,533497.0,182759.0,533450,182750,0.0,0.0,London,Shoreditch,246.0,Islington,263.0,Whitechapel,2.0,2.0,2,60,388,1.0
070165-19052023,2023-05-19,2023,15:59:32,15,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,CR0 3RD,CR0,10014052608.0,20500813,E09000008,CROYDON,Croydon,E05011487,WADDON,WADDON,531557.0,165659.0,531550,165650,51.3747608,-0.111226515,London,Croydon,246.0,Croydon,,,1.0,1.0,1,60,388,1.0
070272-19052023,2023-05-19,2023,19:49:33,19,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,SM5 1AA,SM5,5870121641.0,22605653,E09000029,SUTTON,Sutton,E05013762,ST. HELIER WEST,ST. HELIER WEST,526241.0,166294.0,526250,166250,51.38166869,-0.187331453,London,Sutton,618.0,Wallington,,,1.0,1.0,1,60,388,1.0
070274-19052023,2023-05-19,2023,19:56:40,19,Fire,Secondary Fire,,Outdoor,Wasteland ,On land associated with building,SE12 0NL,SE12,100023000000.0,22005218,E09000023,LEWISHAM,Lewisham,E05013723,GROVE PARK,GROVE PARK,539850.0,173416.0,539850,173450,51.44248542,0.010901135,London,Lee Green,380.0,Lewisham,384.0,Eltham,2.0,2.0,2,60,388,1.0
070328-19052023,2023-05-19,2023,21:33:07,21,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,IG3 9AB,IG3,10090503426.0,22302416,E09000026,REDBRIDGE,Redbridge,E05011248,MAYFIELD,MAYFIELD,545068.0,186307.0,545050,186350,51.55700425,0.09123516,London,Ilford,189.0,Ilford,,,1.0,1.0,1,60,388,2.0
070775-20052023,2023-05-20,2023,17:17:11,17,Fire,Secondary Fire,,Outdoor,Park ,On land associated with building,WC1N 1AZ,WC1N,5132413.0,20499037,E09000007,CAMDEN,Camden,E05013666,KING'S CROSS,KING'S CROSS,530401.0,182392.0,530450,182350,51.52539854,-0.121664683,London,Euston,225.0,Euston,,,1.0,1.0,1,60,388,1.0
071466-21052023,2023-05-21,2023,23:11:57,23,Fire,Secondary Fire,,Outdoor,Hedge,On land associated with building,UB8 3UR,UB8,100021000000.0,21400442,E09000017,HILLINGDON,Hillingdon,E05013566,COLHAM & COWLEY,COLHAM & COWLEY,506990.0,182326.0,506950,182350,51.5297247,-0.459010392,London,Hillingdon,237.0,Hillingdon,,,1.0,1.0,1,60,388,1.0
071419-21052023,2023-05-21,2023,21:05:37,21,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,NW9 7BH,NW9,200026731.0,20010120,E09000003,BARNET,Barnet,E05013649,WEST HENDON,WEST HENDON,521817.0,187723.0,521850,187750,51.57523154,-0.24348589,London,Hendon,254.0,Hendon,,,1.0,1.0,1,60,388,1.0
071423-21052023,2023-05-21,2023,21:12:18,21,Fire,Secondary Fire,,Outdoor,Heathland ,Open land/water - nearest gazetteer location,SW18 3SW,SW18,10059100151.0,22900453,E09000032,WANDSWORTH,Wandsworth,E05014027,WANDSWORTH COMMON,WANDSWORTH COMMON,527340.0,173552.0,527350,173550,51.44665356,-0.16894266,London,Tooting,244.0,Tooting,,,1.0,1.0,1,60,388,1.0
071284-21052023,2023-05-21,2023,15:37:12,15,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,HA8 8QJ,HA8,10025379602.0,20013820,E09000003,BARNET,Barnet,E05013638,EDGWAREBURY,EDGWAREBURY,519089.0,193237.0,519050,193250,51.62536342,-0.280966489,London,Mill Hill,435.0,Mill Hill,,,1.0,1.0,1,60,388,1.0
071062-21052023,2023-05-21,2023,05:15:57,5,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,SW15 3EA,SW15,100023000000.0,22901799,E09000032,WANDSWORTH,Wandsworth,E05014017,ROEHAMPTON,ROEHAMPTON,521934.0,172378.0,521950,172350,51.43728656,-0.247110124,London,Wandsworth,341.0,Wandsworth,,,1.0,1.0,1,60,388,1.0
071370-21052023,2023-05-21,2023,19:27:18,19,Fire,Secondary Fire,,Outdoor,Railway trackside vegetation ,On land associated with building,DA5 3HP,DA5,10011862036.0,20101355,E09000004,BEXLEY,Bexley,E05011221,BLENDON & PENHILL,BLENDON & PENHILL,547844.0,172871.0,547850,172850,51.43555557,0.125618196,London,Bexley,322.0,Sidcup,,,1.0,1.0,1,60,388,1.0
071978-22052023,2023-05-22,2023,21:40:39,21,Fire,Secondary Fire,,Outdoor,Hedge,On land associated with building,CR4 3EJ,CR4,48078610.0,22105662,E09000024,MERTON,Merton,E05013814,FIGGE'S MARSH,FIGGE'S MARSH,527614.0,169085.0,527650,169050,51.40644645,-0.166615447,London,Mitcham,264.0,Mitcham,,,1.0,1.0,1,60,388,1.0
072047-23052023,2023-05-23,2023,01:26:46,1,Fire,Primary Fire,,Outdoor,Nurseries/ market garden ,Open land/water - nearest gazetteer location,SW2 1NH,SW2,10093379652.0,21900236,E09000022,LAMBETH,Lambeth,E05014097,BRIXTON RUSH COMMON,BRIXTON RUSH COMMON,530945.0,175041.0,530950,175050,51.45920905,-0.116549746,London,Brixton,191.0,Brixton,,,1.0,1.0,1,60,388,2.0
072216-23052023,2023-05-23,2023,12:14:00,12,Fire,Secondary Fire,,Outdoor,Hedge,On land associated with building,BR4 0AU,BR4,100020000000.0,20301791,E09000006,BROMLEY,Bromley,E05014008,WEST WICKHAM,WEST WICKHAM,539018.0,166363.0,539050,166350,51.37930336,-0.003827801,London,Bromley,1091.0,Addington,,,1.0,1.0,1,60,388,1.0
072352-23052023,2023-05-23,2023,17:11:25,17,Fire,Secondary Fire,,Outdoor,Wasteland ,On land associated with building,N16 0QY,N16,100023000000.0,20900638,E09000012,HACKNEY,Hackney,E05009384,STAMFORD HILL WEST,STAMFORD HILL WEST,532707.0,187077.0,532750,187050,51.56696801,-0.086669757,London,Stoke Newington,212.0,Stoke Newington,,,1.0,1.0,1,60,388,1.0
072365-23052023,2023-05-23,2023,17:34:57,17,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,SW15 3EA,SW15,100023000000.0,22901799,E09000032,WANDSWORTH,Wandsworth,E05014017,ROEHAMPTON,ROEHAMPTON,521919.0,172426.0,521950,172450,51.43772117,-0.247307206,London,Wandsworth,437.0,Wandsworth,,,1.0,1.0,1,60,388,1.0
072383-23052023,2023-05-23,2023,18:02:40,18,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,E5 8PR,E5,10008306441.0,20901705,E09000012,HACKNEY,Hackney,E05009373,HACKNEY DOWNS,HACKNEY DOWNS,534493.0,185836.0,534450,185850,51.55539301,-0.06139391,London,Homerton,289.0,Stoke Newington,,,1.0,1.0,1,60,388,1.0
072448-23052023,2023-05-23,2023,20:05:30,20,Fire,Secondary Fire,,Outdoor,Hedge,Open land/water - nearest gazetteer location,RM14 1JB,RM14,10091577188.0,21301906,E09000016,HAVERING,Havering,E05013968,CRANHAM,CRANHAM,558296.0,187520.0,558250,187550,51.56434645,0.282429881,London,Hornchurch,490.0,Hornchurch,,,1.0,1.0,1,60,388,1.0
073036-24052023,2023-05-24,2023,20:35:51,20,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,E17 5DN,E17,10091183218.0,22884800,E09000031,WALTHAM FOREST,Waltham Forest,E05013884,CHAPEL END,CHAPEL END,537376.0,191005.0,537350,191050,51.60114025,-0.017820985,London,Walthamstow,844.0,Walthamstow,,,1.0,1.0,1,60,388,4.0
073025-24052023,2023-05-24,2023,20:19:49,20,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,NW4 4AG,NW4,200013249.0,20004400,E09000003,BARNET,Barnet,E05013643,HENDON,HENDON,523190.0,189162.0,523150,189150,51.58785978,-0.223186489,London,Hendon,270.0,Mill Hill,,,1.0,1.0,1,60,388,1.0
072992-24052023,2023-05-24,2023,19:33:21,19,Fire,Secondary Fire,,Outdoor,Hedge,Open land/water - nearest gazetteer location,DA8 3AS,DA8,100020000000.0,20100068,E09000004,BEXLEY,Bexley,E05011225,ERITH,ERITH,551205.0,177488.0,551250,177450,51.47615807,0.17591329,London,Erith,249.0,Erith,,,1.0,1.0,1,60,388,2.0
072634-24052023,2023-05-24,2023,07:08:05,7,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,W14 0QL,W14,34125998.0,21000411,E09000013,HAMMERSMITH AND FULHAM,Hammersmith And fulham,E05013734,AVONMORE,AVONMORE,524032.0,178668.0,524050,178650,51.49336923,-0.214727614,London,Hammersmith,240.0,Hammersmith,,,1.0,1.0,1,60,388,1.0
072580-24052023,2023-05-24,2023,01:03:54,1,Fire,Secondary Fire,,Outdoor,Railway trackside vegetation ,On land associated with building,NW6 6NL,NW6,202210288.0,20201933,E09000005,BRENT,Brent,E05013507,QUEENS PARK,QUEENS PARK,524624.0,183235.0,524650,183250,51.53428215,-0.204593469,London,North Kensington,317.0,West Hampstead,,,1.0,1.0,1,60,388,1.0
072885-24052023,2023-05-24,2023,16:20:50,16,Fire,Primary Fire,,Outdoor,Woodland/forest - broadleaf/hardwood ,Open land/water - nearest gazetteer location,NW3 7HN,NW3,5048158.0,20400004,E09000007,CAMDEN,Camden,E05013659,HAMPSTEAD TOWN,HAMPSTEAD TOWN,526284.0,187012.0,526250,187050,51.56785881,-0.179322826,London,West Hampstead,453.0,West Hampstead,,,1.0,1.0,1,69,446,2.0
073408-25052023,2023-05-25,2023,16:01:50,16,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,E11 4ER,E11,10009147124.0,22833850,E09000031,WALTHAM FOREST,Waltham Forest,E05013883,CATHALL,CATHALL,538493.0,186183.0,538450,186150,51.55754545,-0.003605754,London,Leytonstone,314.0,Leytonstone,,,1.0,1.0,1,60,388,1.0
073502-25052023,2023-05-25,2023,19:02:04,19,Fire,Secondary Fire,,Outdoor,Railway trackside vegetation ,Nearby address - street not listed in gazetteer,KT6 4QD,KT6,128045993.0,21800899,E09000021,KINGSTON UPON THAMES,Kingston Upon thames,E05013943,ST. MARK'S & SEETHING WELLS,ST. MARK'S & SEETHING WELLS,518164.0,167324.0,518150,167350,51.39266657,-0.302998818,London,Surbiton,137.0,Surbiton,,,1.0,1.0,1,60,388,3.0
073508-25052023,2023-05-25,2023,19:05:51,19,Fire,Secondary Fire,,Outdoor,Heathland ,Open land/water - nearest gazetteer location,RM12 6TR,RM12,200003000000.0,21300191,E09000016,HAVERING,Havering,E05013969,ELM PARK,ELM PARK,553562.0,184872.0,553550,184850,51.54186836,0.213031397,London,Hornchurch,537.0,Hornchurch,,,1.0,1.0,1,60,388,1.0
073558-25052023,2023-05-25,2023,20:58:00,20,Fire,Secondary Fire,,Outdoor,Scrub land ,Open land/water - nearest gazetteer location,CR0 4JQ,CR0,10025668886.0,20501087,E09000008,CROYDON,Croydon,E05011487,WADDON,WADDON,531516.0,165548.0,531550,165550,51.37377161,-0.111853495,London,Croydon,230.0,Croydon,,,1.0,1.0,1,60,388,2.0
073584-25052023,2023-05-25,2023,21:48:32,21,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,TW3 4JS,TW3,100022000000.0,21501209,E09000018,HOUNSLOW,Hounslow,E05013617,HESTON CENTRAL,HESTON CENTRAL,513134.0,176610.0,513150,176650,51.47714928,-0.372304663,London,Heston,327.0,Heston,,,1.0,1.0,1,60,388,1.0
074106-26052023,2023-05-26,2023,17:42:04,17,Fire,Primary Fire,,Outdoor,Woodland/forest - conifers/softwood ,Nearby address - street not listed in gazetteer,BR2 0DA,BR2,10070022451.0,20302925,E09000006,BROMLEY,Bromley,E05013991,BROMLEY TOWN,BROMLEY TOWN,539952.0,169381.0,539950,169350,51.40619822,0.010779986,London,Bromley,196.0,Bromley,,,1.0,1.0,1,60,388,1.0
074164-26052023,2023-05-26,2023,19:11:04,19,Fire,Secondary Fire,,Outdoor,Hedge,Open land/water - nearest gazetteer location,KT3 3RX,KT3,128010675.0,21800563,E09000021,KINGSTON UPON THAMES,Kingston Upon thames,E05013941,NORBITON,NORBITON,519716.0,168613.0,519750,168650,51.40392683,-0.280265122,London,New Malden,343.0,New Malden,589.0,Surbiton,2.0,2.0,2,60,388,1.0
074074-26052023,2023-05-26,2023,16:39:16,16,Fire,Secondary Fire,,Outdoor,Hedge,On land associated with building,KT3 4RH,KT3,100022000000.0,21800452,E09000021,KINGSTON UPON THAMES,Kingston Upon thames,E05013940,NEW MALDEN VILLAGE,NEW MALDEN VILLAGE,521272.0,169220.0,521250,169250,51.40905084,-0.25771157,London,New Malden,263.0,New Malden,,,1.0,1.0,1,60,388,3.0
074102-26052023,2023-05-26,2023,17:33:27,17,Fire,Secondary Fire,,Outdoor,Hedge,On land associated with building,SE7 7QR,SE7,100021000000.0,20801547,E09000011,GREENWICH,Greenwich,E05014082,GREENWICH PENINSULA,GREENWICH PENINSULA,540689.0,178370.0,540650,178350,51.4867933,0.024938341,London,East Greenwich,150.0,East Greenwich,,,1.0,1.0,1,60,388,1.0
074704-27052023,2023-05-27,2023,17:06:33,17,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,DA6 7BH,DA6,10011845874.0,20100617,E09000004,BEXLEY,Bexley,E05011219,BEXLEYHEATH,BEXLEYHEATH,548902.0,175500.0,548950,175550,51.45890099,0.14193237,London,Bexley,185.0,Bexley,,,1.0,1.0,1,60,388,2.0
074757-27052023,2023-05-27,2023,18:35:49,18,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,SW20 9DB,SW20,48011949.0,22101155,E09000024,MERTON,Merton,E05013811,CANNON HILL,CANNON HILL,523810.0,168301.0,523850,168350,51.40024155,-0.221552826,London,New Malden,316.0,New Malden,,,1.0,1.0,1,60,388,1.0
074849-27052023,2023-05-27,2023,20:56:28,20,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,IG1 1SZ,IG1,10023192744.0,22302418,E09000026,REDBRIDGE,Redbridge,E05011248,MAYFIELD,MAYFIELD,545123.0,186244.0,545150,186250,51.55642366,0.091995989,London,Ilford,236.0,Ilford,,,1.0,1.0,1,60,388,1.0
074850-27052023,2023-05-27,2023,21:06:07,21,Fire,Secondary Fire,,Outdoor,Park ,On land associated with building,SE9 4HY,SE9,10070002256.0,20302283,E09000006,BROMLEY,Bromley,E05014000,MOTTINGHAM,MOTTINGHAM,541893.0,172237.0,541850,172250,51.43138405,0.03980279,London,Eltham,483.0,Eltham,,,1.0,1.0,1,60,388,1.0
074867-27052023,2023-05-27,2023,21:23:05,21,Fire,Secondary Fire,,Outdoor,Hedge,On land associated with building,SW16 5BG,SW16,100022000000.0,21900219,E09000022,LAMBETH,Lambeth,E05014112,STREATHAM COMMON & VALE,STREATHAM COMMON & VALE,529345.0,170236.0,529350,170250,51.41640228,-0.141324359,London,Norbury,403.0,Norbury,,,1.0,1.0,1,60,388,1.0
074456-27052023,2023-05-27,2023,09:52:12,9,Fire,Secondary Fire,,Outdoor,Railway trackside vegetation ,On land associated with building,N8 9DJ,N8,100023000000.0,21104005,E09000014,HARINGEY,Haringey,E05013593,HORNSEY,HORNSEY,530904.0,189219.0,530950,189250,51.58663759,-0.111881739,London,Hornsey,190.0,Hornsey,,,1.0,1.0,1,60,388,2.0
075490-28052023,2023-05-28,2023,20:57:54,20,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,E2 6QG,E2,6052891.0,22700815,E09000030,TOWER HAMLETS,Tower Hamlets,E05009331,ST. PETER'S,ST. PETER'S,534674.0,182914.0,534650,182950,51.52908547,-0.059911331,London,Bethnal Green,184.0,Bethnal Green,,,1.0,1.0,1,60,388,1.0
075561-28052023,2023-05-28,2023,23:16:06,23,Fire,Secondary Fire,,Outdoor,Hedge,On land associated with building,TW9 2SB,TW9,10025176376.0,22406782,E09000027,RICHMOND UPON THAMES,Richmond Upon thames,E05013784,NORTH RICHMOND,NORTH RICHMOND,517586.0,175384.0,517550,175350,51.46522907,-0.308637455,London,Richmond,261.0,Richmond,,,1.0,1.0,1,60,388,4.0
075551-28052023,2023-05-28,2023,22:54:23,22,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,UB4 9TH,UB4,100021000000.0,21401927,E09000017,HILLINGDON,Hillingdon,E05013583,YEADING,YEADING,512326.0,181949.0,512350,181950,51.52530293,-0.382236798,London,Southall,463.0,Northolt,,,1.0,1.0,1,60,388,1.0
075512-28052023,2023-05-28,2023,21:36:38,21,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,BR5 4BS,BR5,10003640934.0,20300945,E09000006,BROMLEY,Bromley,E05014006,ST. MARY CRAY,ST. MARY CRAY,547486.0,167476.0,547450,167450,51.38717531,0.118232999,London,Orpington,372.0,Orpington,,,1.0,1.0,1,60,388,1.0
075343-28052023,2023-05-28,2023,17:54:07,17,Fire,Secondary Fire,,Outdoor,Tree scrub ,Open land/water - nearest gazetteer location,EN4 8QB,EN4,200030663.0,20011660,E09000003,BARNET,Barnet,E05013635,EAST BARNET,EAST BARNET,527903.0,195094.0,527950,195050,51.64012472,-0.153026647,London,Barnet,453.0,Barnet,,,1.0,1.0,1,60,388,1.0
075256-28052023,2023-05-28,2023,15:46:53,15,Fire,Secondary Fire,,Outdoor,Hedge,Open land/water - nearest gazetteer location,DA8 3JT,DA8,100020000000.0,20101504,E09000004,BEXLEY,Bexley,E05011228,NORTHUMBERLAND HEATH,NORTHUMBERLAND HEATH,550798.0,177220.0,550750,177250,51.47385361,0.169935483,London,Erith,281.0,Bexley,336.0,Erith,2.0,2.0,2,60,388,1.0
075211-28052023,2023-05-28,2023,14:14:30,14,Fire,Secondary Fire,,Outdoor,Tree scrub ,In street outside gazetteer location,E5 9PX,E5,100021000000.0,20900048,E09000012,HACKNEY,Hackney,E05009383,SPRINGFIELD,SPRINGFIELD,534791.0,186752.0,534750,186750,51.56355289,-0.056750818,London,Stoke Newington,270.0,Stoke Newington,,,1.0,1.0,1,60,388,1.0
075129-28052023,2023-05-28,2023,11:50:24,11,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,SE9 1NQ,SE9,10010257735.0,20801346,E09000011,GREENWICH,Greenwich,E05014078,ELTHAM PARK & PROGRESS,ELTHAM PARK & PROGRESS,543150.0,175920.0,543150,175950,51.46415997,0.059363328,London,Eltham,431.0,Eltham,,,1.0,1.0,1,63,407,1.0
075430-28052023,2023-05-28,2023,19:53:50,19,Fire,Secondary Fire,,Outdoor,Park ,Open land/water - nearest gazetteer location,SW4 9AN,SW4,121043519.0,22906267,E09000032,WANDSWORTH,Wandsworth,E05014016,NORTHCOTE,NORTHCOTE,528520.0,174750.0,528550,174750,51.45715649,-0.151548402,London,Clapham,338.0,Clapham,,,1.0,1.0,1,60,388,1.0
076219-29052023,2023-05-29,2023,22:23:17,22,Fire,Secondary Fire,,Outdoor,Tree scrub ,On land associated with building,TW10 5HS,TW10,10002253205.0,22407048,E09000027,RICHMOND UPON THAMES,Richmond Upon thames,E05013786,SOUTH RICHMOND,SOUTH RICHMOND,519391.0,173918.0,519350,173950,51.45167077,-0.283151157,London,Richmond,652.0,Richmond,,,1.0,1.0,1,106,685,1.0
076202-29052023,2023-05-29,2023,21:26:51,21,Fire,Secondary Fire,,Outdoor,Hedge,In street outside gazetteer location,SE18 1BW,SE18,100021000000.0,20801060,E09000011,GREENWICH,Greenwich,E05014087,PLUMSTEAD & GLYNDON,PLUMSTEAD & GLYNDON,544995.0,178707.0,544950,178750,51.488733,0.087045918,London,Plumstead,125.0,Plumstead,,,1.0,1.0,1,60,388,1.0
